campus,bldgname,ts,present_elec_kwh,historical_elec_kwh,present_htwt_mmbtuh,historical_htwt_mmbtuh,present_wtr_usgal,historical_wtr_usgal,present_chll_tonh,historical_chll_tonh,present_co2_tonh,historical_co2_tonh,latitude,longitude,year,month,day,hour
West,Education Annex,2019-09-19T00:00:00,10.0,,,,,,,,0.0069,,41.314659,-105.579893,2019,9,19,0
West,Education Annex,2019-09-19T01:00:00,20.0,,,,,,,,0.0138,,41.314659,-105.579893,2019,9,19,1
West,Education Annex,2019-09-19T02:00:00,20.0,,,,,,,,0.0138,,41.314659,-105.579893,2019,9,19,2
West,Education Annex,2019-09-19T03:00:00,10.0,,,,,,,,0.0069,,41.314659,-105.579893,2019,9,19,3
West,Education Annex,2019-09-19T04:00:00,20.0,,,,,,,,0.0138,,41.314659,-105.579893,2019,9,19,4
West,Education Annex,2019-09-19T05:00:00,20.0,,,,,,,,0.0138,,41.314659,-105.579893,2019,9,19,5
West,Education Annex,2019-09-19T06:00:00,20.0,,,,,,,,0.0138,,41.314659,-105.579893,2019,9,19,6
West,Education Annex,2019-09-19T07:00:00,30.0,,,,,,,,0.0207,,41.314659,-105.579893,2019,9,19,7
West,Education Annex,2019-09-19T08:00:00,40.0,,,,,,,,0.0276,,41.314659,-105.579893,2019,9,19,8
West,Education Annex,2019-09-19T09:00:00,40.0,,,,,,,,0.0276,,41.314659,-105.579893,2019,9,19,9
West,Education Annex,2019-09-19T10:00:00,40.0,,,,,,,,0.0276,,41.314659,-105.579893,2019,9,19,10
West,Education Annex,2019-09-19T11:00:00,,,,,,,,,,,41.314659,-105.579893,2019,9,19,11
West,Education Annex,2019-09-19T12:00:00,30.0,,,,,,,,0.0207,,41.314659,-105.579893,2019,9,19,12
West,Education Annex,2019-09-19T13:00:00,,,,,,,,,,,41.314659,-105.579893,2019,9,19,13
West,Education Annex,2019-09-19T14:00:00,40.0,,,,,,,,0.0276,,41.314659,-105.579893,2019,9,19,14
West,Education Annex,2019-09-19T15:00:00,30.0,,,,,,,,0.0207,,41.314659,-105.579893,2019,9,19,15
