campus,bldgname,ts,present_elec_kwh,present_htwt_mmbtuh,present_wtr_usgal,present_chll_tonh,present_co2_tonh,latitude,longitude,year,month,day,hour
West,Anthropology,2023-03-14T00:00:00,,0.1565573999999999,,,,41.315162,-105.580868,2023,3,14,0
West,Anthropology,2023-03-14T01:00:00,45.0,0.2184598999999999,,,0.0310499999999999,41.315162,-105.580868,2023,3,14,1
West,Anthropology,2023-03-14T02:00:00,45.0,0.1452601,,,0.0310499999999999,41.315162,-105.580868,2023,3,14,2
West,Anthropology,2023-03-14T03:00:00,47.0,0.1818603999999999,,,0.03243,41.315162,-105.580868,2023,3,14,3
West,Anthropology,2023-03-14T04:00:00,45.0,0.2290423999999999,,,0.0310499999999999,41.315162,-105.580868,2023,3,14,4
West,Anthropology,2023-03-14T05:00:00,45.0,0.1805357999999999,,,0.0310499999999999,41.315162,-105.580868,2023,3,14,5
West,Anthropology,2023-03-14T06:00:00,45.0,0.1844526,,,0.0310499999999999,41.315162,-105.580868,2023,3,14,6
West,Anthropology,2023-03-14T07:00:00,48.0,0.1512427,,,0.03312,41.315162,-105.580868,2023,3,14,7
West,Anthropology,2023-03-14T08:00:00,51.0,0.1149603999999999,,,0.03519,41.315162,-105.580868,2023,3,14,8
West,Anthropology,2023-03-14T09:00:00,52.0,0.1490006,,,0.0358799999999999,41.315162,-105.580868,2023,3,14,9
West,Anthropology,2023-03-14T10:00:00,58.0,0.0,,,0.04002,41.315162,-105.580868,2023,3,14,10
West,Anthropology,2023-03-14T11:00:00,55.0,0.114356,,,0.03795,41.315162,-105.580868,2023,3,14,11
West,Anthropology,2023-03-14T12:00:00,52.0,0.1096888,,0.0,0.0358799999999999,41.315162,-105.580868,2023,3,14,12
West,Anthropology,2023-03-14T13:00:00,54.0,0.0856212,,0.0,0.03726,41.315162,-105.580868,2023,3,14,13
West,Anthropology,2023-03-14T14:00:00,55.0,0.0147147999999999,,0.0,0.03795,41.315162,-105.580868,2023,3,14,14
West,Anthropology,2023-03-14T15:00:00,55.0,0.0795049999999999,,0.0,0.03795,41.315162,-105.580868,2023,3,14,15
West,Anthropology,2023-03-14T16:00:00,50.0,0.0468424999999999,,0.0,0.0344999999999999,41.315162,-105.580868,2023,3,14,16
West,Anthropology,2023-03-14T17:00:00,49.0,0.0,,0.0,0.03381,41.315162,-105.580868,2023,3,14,17
West,Anthropology,2023-03-14T18:00:00,47.0,0.0884153999999999,,0.0,0.03243,41.315162,-105.580868,2023,3,14,18
West,Anthropology,2023-03-14T19:00:00,47.0,0.0,,0.0,0.03243,41.315162,-105.580868,2023,3,14,19
West,Anthropology,2023-03-14T20:00:00,44.0,0.0,,0.0,0.0303599999999999,41.315162,-105.580868,2023,3,14,20
West,Anthropology,2023-03-14T21:00:00,45.0,0.0,,0.0,0.0310499999999999,41.315162,-105.580868,2023,3,14,21
West,Anthropology,2023-03-14T22:00:00,45.0,0.1231826999999999,,0.0,0.0310499999999999,41.315162,-105.580868,2023,3,14,22
West,Anthropology,2023-03-14T23:00:00,48.0,0.131288,,0.0,0.03312,41.315162,-105.580868,2023,3,14,23
West,Anthropology,2023-03-15T00:00:00,44.0,0.0,,,0.0303599999999999,41.315162,-105.580868,2023,3,15,0
West,Anthropology,2023-03-15T01:00:00,45.0,0.1369164,,,0.0310499999999999,41.315162,-105.580868,2023,3,15,1
West,Anthropology,2023-03-15T02:00:00,45.0,0.0,,,0.0310499999999999,41.315162,-105.580868,2023,3,15,2
West,Anthropology,2023-03-15T03:00:00,44.0,0.147191,,,0.0303599999999999,41.315162,-105.580868,2023,3,15,3
West,Anthropology,2023-03-15T04:00:00,46.0,0.1388348999999999,,,0.03174,41.315162,-105.580868,2023,3,15,4
West,Anthropology,2023-03-15T05:00:00,49.0,0.0,,,0.03381,41.315162,-105.580868,2023,3,15,5
West,Anthropology,2023-03-15T06:00:00,47.0,0.0,,,0.03243,41.315162,-105.580868,2023,3,15,6
West,Anthropology,2023-03-15T07:00:00,48.0,0.1055363999999999,,,0.03312,41.315162,-105.580868,2023,3,15,7
West,Anthropology,2023-03-15T08:00:00,50.0,0.1475416,,,0.0344999999999999,41.315162,-105.580868,2023,3,15,8
West,Anthropology,2023-03-15T09:00:00,53.0,0.1202811999999999,,,0.03657,41.315162,-105.580868,2023,3,15,9
West,Anthropology,2023-03-15T10:00:00,51.0,0.1059495,,,0.03519,41.315162,-105.580868,2023,3,15,10
West,Anthropology,2023-03-15T11:00:00,51.0,0.0958378,,,0.03519,41.315162,-105.580868,2023,3,15,11
West,Anthropology,2023-03-15T12:00:00,54.0,0.0873808,,0.0,0.03726,41.315162,-105.580868,2023,3,15,12
West,Anthropology,2023-03-15T13:00:00,54.0,0.0859774,,0.0,0.03726,41.315162,-105.580868,2023,3,15,13
West,Anthropology,2023-03-15T14:00:00,51.0,0.0831938,,0.0,0.03519,41.315162,-105.580868,2023,3,15,14
West,Anthropology,2023-03-15T15:00:00,51.0,0.1041811999999999,,0.0,0.03519,41.315162,-105.580868,2023,3,15,15
West,Anthropology,2023-03-15T16:00:00,52.0,0.1084816,,0.0,0.0358799999999999,41.315162,-105.580868,2023,3,15,16
West,Anthropology,2023-03-15T17:00:00,49.0,0.1090843999999999,,0.0,0.03381,41.315162,-105.580868,2023,3,15,17
West,Anthropology,2023-03-15T18:00:00,47.0,0.1354862999999999,,0.0,0.03243,41.315162,-105.580868,2023,3,15,18
West,Anthropology,2023-03-15T19:00:00,45.0,0.0958928999999999,,0.0,0.0310499999999999,41.315162,-105.580868,2023,3,15,19
West,Anthropology,2023-03-15T20:00:00,47.0,0.149167,,0.0,0.03243,41.315162,-105.580868,2023,3,15,20
West,Anthropology,2023-03-15T21:00:00,47.0,0.191208,,0.0,0.03243,41.315162,-105.580868,2023,3,15,21
West,Anthropology,2023-03-15T22:00:00,46.0,0.1944631,,0.0,0.03174,41.315162,-105.580868,2023,3,15,22
West,Anthropology,2023-03-15T23:00:00,46.0,0.1452735,,0.0,0.03174,41.315162,-105.580868,2023,3,15,23
West,Anthropology,2023-03-16T00:00:00,45.0,0.2587701,,,0.0310499999999999,41.315162,-105.580868,2023,3,16,0
West,Anthropology,2023-03-16T01:00:00,45.0,0.147783,,,0.0310499999999999,41.315162,-105.580868,2023,3,16,1
West,Anthropology,2023-03-16T02:00:00,46.0,0.2286762,,,0.03174,41.315162,-105.580868,2023,3,16,2
West,Anthropology,2023-03-16T03:00:00,48.0,,,,0.03312,41.315162,-105.580868,2023,3,16,3
West,Anthropology,2023-03-16T04:00:00,44.0,,,,0.0303599999999999,41.315162,-105.580868,2023,3,16,4
West,Anthropology,2023-03-16T05:00:00,45.0,,,,0.0310499999999999,41.315162,-105.580868,2023,3,16,5
West,Anthropology,2023-03-16T06:00:00,46.0,,,,0.03174,41.315162,-105.580868,2023,3,16,6
West,Anthropology,2023-03-16T07:00:00,45.0,,,,0.0310499999999999,41.315162,-105.580868,2023,3,16,7
West,Anthropology,2023-03-16T08:00:00,48.0,,,,0.03312,41.315162,-105.580868,2023,3,16,8
West,Anthropology,2023-03-16T09:00:00,51.0,,,,0.03519,41.315162,-105.580868,2023,3,16,9
West,Anthropology,2023-03-16T10:00:00,48.0,,,,0.03312,41.315162,-105.580868,2023,3,16,10
West,Anthropology,2023-03-16T11:00:00,51.0,,,,0.03519,41.315162,-105.580868,2023,3,16,11
West,Anthropology,2023-03-16T12:00:00,54.0,0.253884,,0.0,0.03726,41.315162,-105.580868,2023,3,16,12
West,Anthropology,2023-03-16T13:00:00,53.0,0.2628352,,0.0,0.03657,41.315162,-105.580868,2023,3,16,13
West,Anthropology,2023-03-16T14:00:00,53.0,0.2008037,,0.0,0.03657,41.315162,-105.580868,2023,3,16,14
West,Anthropology,2023-03-16T15:00:00,52.0,0.2489233,,0.0,0.0358799999999999,41.315162,-105.580868,2023,3,16,15
West,Anthropology,2023-03-16T16:00:00,52.0,0.2547681,,0.0,0.0358799999999999,41.315162,-105.580868,2023,3,16,16
West,Anthropology,2023-03-16T17:00:00,49.0,0.2233131,,0.0,0.03381,41.315162,-105.580868,2023,3,16,17
West,Anthropology,2023-03-16T18:00:00,47.0,,,0.0,0.03243,41.315162,-105.580868,2023,3,16,18
West,Anthropology,2023-03-16T19:00:00,46.0,,,0.0,0.03174,41.315162,-105.580868,2023,3,16,19
West,Anthropology,2023-03-16T20:00:00,47.0,,,0.0,0.03243,41.315162,-105.580868,2023,3,16,20
West,Anthropology,2023-03-16T21:00:00,46.0,,,0.0,0.03174,41.315162,-105.580868,2023,3,16,21
West,Anthropology,2023-03-16T22:00:00,47.0,,,0.0,0.03243,41.315162,-105.580868,2023,3,16,22
West,Anthropology,2023-03-16T23:00:00,46.0,,,0.0,0.03174,41.315162,-105.580868,2023,3,16,23
West,Anthropology,2023-03-17T00:00:00,46.0,,,,0.03174,41.315162,-105.580868,2023,3,17,0
West,Anthropology,2023-03-17T01:00:00,46.0,,,,0.03174,41.315162,-105.580868,2023,3,17,1
West,Anthropology,2023-03-17T02:00:00,46.0,,,,0.03174,41.315162,-105.580868,2023,3,17,2
West,Anthropology,2023-03-17T03:00:00,46.0,,,,0.03174,41.315162,-105.580868,2023,3,17,3
West,Anthropology,2023-03-17T04:00:00,45.0,,,,0.0310499999999999,41.315162,-105.580868,2023,3,17,4
West,Anthropology,2023-03-17T05:00:00,48.0,,,,0.03312,41.315162,-105.580868,2023,3,17,5
West,Anthropology,2023-03-17T06:00:00,45.0,,,,0.0310499999999999,41.315162,-105.580868,2023,3,17,6
West,Anthropology,2023-03-17T07:00:00,45.0,,,,0.0310499999999999,41.315162,-105.580868,2023,3,17,7
West,Anthropology,2023-03-17T08:00:00,51.0,,,,0.03519,41.315162,-105.580868,2023,3,17,8
West,Anthropology,2023-03-17T09:00:00,52.0,,,,0.0358799999999999,41.315162,-105.580868,2023,3,17,9
West,Anthropology,2023-03-17T10:00:00,56.0,,,,0.03864,41.315162,-105.580868,2023,3,17,10
West,Anthropology,2023-03-17T11:00:00,53.0,,,,0.03657,41.315162,-105.580868,2023,3,17,11
West,Anthropology,2023-03-17T12:00:00,53.0,,,0.0,0.03657,41.315162,-105.580868,2023,3,17,12
West,Anthropology,2023-03-17T13:00:00,52.0,,,0.0,0.0358799999999999,41.315162,-105.580868,2023,3,17,13
West,Anthropology,2023-03-17T14:00:00,56.0,0.1927974999999999,,0.0,0.03864,41.315162,-105.580868,2023,3,17,14
West,Anthropology,2023-03-17T15:00:00,52.0,0.2445544999999999,,0.0,0.0358799999999999,41.315162,-105.580868,2023,3,17,15
West,Anthropology,2023-03-17T16:00:00,50.0,0.2233357,,0.0,0.0344999999999999,41.315162,-105.580868,2023,3,17,16
West,Anthropology,2023-03-17T17:00:00,46.0,0.2466712999999999,,0.0,0.03174,41.315162,-105.580868,2023,3,17,17
West,Anthropology,2023-03-17T18:00:00,46.0,0.2369467999999999,,0.0,0.03174,41.315162,-105.580868,2023,3,17,18
West,Anthropology,2023-03-17T19:00:00,47.0,,,0.0,0.03243,41.315162,-105.580868,2023,3,17,19
West,Anthropology,2023-03-17T20:00:00,45.0,,,0.0,0.0310499999999999,41.315162,-105.580868,2023,3,17,20
West,Anthropology,2023-03-17T21:00:00,45.0,,,0.0,0.0310499999999999,41.315162,-105.580868,2023,3,17,21
West,Anthropology,2023-03-17T22:00:00,46.0,,,0.0,0.03174,41.315162,-105.580868,2023,3,17,22
West,Anthropology,2023-03-17T23:00:00,45.0,,,0.0,0.0310499999999999,41.315162,-105.580868,2023,3,17,23
West,Anthropology,2023-03-18T00:00:00,45.0,,,,0.0310499999999999,41.315162,-105.580868,2023,3,18,0
West,Anthropology,2023-03-18T01:00:00,46.0,,,,0.03174,41.315162,-105.580868,2023,3,18,1
West,Anthropology,2023-03-18T02:00:00,46.0,,,,0.03174,41.315162,-105.580868,2023,3,18,2
West,Anthropology,2023-03-18T03:00:00,45.0,,,,0.0310499999999999,41.315162,-105.580868,2023,3,18,3
West,Anthropology,2023-03-18T04:00:00,45.0,,,,0.0310499999999999,41.315162,-105.580868,2023,3,18,4
West,Anthropology,2023-03-18T05:00:00,44.0,,,,0.0303599999999999,41.315162,-105.580868,2023,3,18,5
West,Anthropology,2023-03-18T06:00:00,45.0,,,,0.0310499999999999,41.315162,-105.580868,2023,3,18,6
West,Anthropology,2023-03-18T07:00:00,44.0,,,,0.0303599999999999,41.315162,-105.580868,2023,3,18,7
West,Anthropology,2023-03-18T08:00:00,46.0,,,,0.03174,41.315162,-105.580868,2023,3,18,8
West,Anthropology,2023-03-18T09:00:00,44.0,,,,0.0303599999999999,41.315162,-105.580868,2023,3,18,9
West,Anthropology,2023-03-18T10:00:00,44.0,,,,0.0303599999999999,41.315162,-105.580868,2023,3,18,10
West,Anthropology,2023-03-18T11:00:00,44.0,0.2493763999999999,,,0.0303599999999999,41.315162,-105.580868,2023,3,18,11
West,Anthropology,2023-03-18T12:00:00,45.0,0.1827856,,0.0,0.0310499999999999,41.315162,-105.580868,2023,3,18,12
West,Anthropology,2023-03-18T13:00:00,46.0,0.1876987,,0.0,0.03174,41.315162,-105.580868,2023,3,18,13
West,Anthropology,2023-03-18T14:00:00,49.0,0.1255351999999999,,0.0,0.03381,41.315162,-105.580868,2023,3,18,14
West,Anthropology,2023-03-18T15:00:00,48.0,0.1529014,,0.0,0.03312,41.315162,-105.580868,2023,3,18,15
West,Anthropology,2023-03-18T16:00:00,47.0,0.1284764,,0.0,0.03243,41.315162,-105.580868,2023,3,18,16
West,Anthropology,2023-03-18T17:00:00,47.0,0.1968429,,0.0,0.03243,41.315162,-105.580868,2023,3,18,17
West,Anthropology,2023-03-18T18:00:00,46.0,0.2521124999999999,,0.0,0.03174,41.315162,-105.580868,2023,3,18,18
West,Anthropology,2023-03-18T19:00:00,45.0,,,0.0,0.0310499999999999,41.315162,-105.580868,2023,3,18,19
West,Anthropology,2023-03-18T20:00:00,45.0,,,0.0,0.0310499999999999,41.315162,-105.580868,2023,3,18,20
West,Anthropology,2023-03-18T21:00:00,46.0,,,0.0,0.03174,41.315162,-105.580868,2023,3,18,21
West,Anthropology,2023-03-18T22:00:00,46.0,,,0.0,0.03174,41.315162,-105.580868,2023,3,18,22
West,Anthropology,2023-03-18T23:00:00,46.0,,,0.0,0.03174,41.315162,-105.580868,2023,3,18,23
West,Anthropology,2023-03-19T00:00:00,46.0,,,,0.03174,41.315162,-105.580868,2023,3,19,0
West,Anthropology,2023-03-19T01:00:00,46.0,,,,0.03174,41.315162,-105.580868,2023,3,19,1
West,Anthropology,2023-03-19T02:00:00,45.0,,,,0.0310499999999999,41.315162,-105.580868,2023,3,19,2
West,Anthropology,2023-03-19T03:00:00,45.0,,,,0.0310499999999999,41.315162,-105.580868,2023,3,19,3
West,Anthropology,2023-03-19T04:00:00,45.0,,,,0.0310499999999999,41.315162,-105.580868,2023,3,19,4
West,Anthropology,2023-03-19T05:00:00,44.0,,,,0.0303599999999999,41.315162,-105.580868,2023,3,19,5
West,Anthropology,2023-03-19T06:00:00,45.0,,,,0.0310499999999999,41.315162,-105.580868,2023,3,19,6
West,Anthropology,2023-03-19T07:00:00,46.0,,,,0.03174,41.315162,-105.580868,2023,3,19,7
West,Anthropology,2023-03-19T08:00:00,44.0,,,,0.0303599999999999,41.315162,-105.580868,2023,3,19,8
West,Anthropology,2023-03-19T09:00:00,43.0,,,,0.02967,41.315162,-105.580868,2023,3,19,9
West,Anthropology,2023-03-19T10:00:00,45.0,,,,0.0310499999999999,41.315162,-105.580868,2023,3,19,10
West,Anthropology,2023-03-19T11:00:00,45.0,,,,0.0310499999999999,41.315162,-105.580868,2023,3,19,11
West,Anthropology,2023-03-19T12:00:00,46.0,,,,0.03174,41.315162,-105.580868,2023,3,19,12
West,Anthropology,2023-03-19T13:00:00,46.0,,,,0.03174,41.315162,-105.580868,2023,3,19,13
West,Anthropology,2023-03-19T14:00:00,45.0,,,,0.0310499999999999,41.315162,-105.580868,2023,3,19,14
West,Anthropology,2023-03-19T15:00:00,44.0,,,,0.0303599999999999,41.315162,-105.580868,2023,3,19,15
West,Anthropology,2023-03-19T16:00:00,43.0,,,,0.02967,41.315162,-105.580868,2023,3,19,16
West,Anthropology,2023-03-19T17:00:00,44.0,,,,0.0303599999999999,41.315162,-105.580868,2023,3,19,17
West,Anthropology,2023-03-19T18:00:00,44.0,,,,0.0303599999999999,41.315162,-105.580868,2023,3,19,18
West,Anthropology,2023-03-19T19:00:00,47.0,,,,0.03243,41.315162,-105.580868,2023,3,19,19
West,Anthropology,2023-03-19T20:00:00,45.0,,,,0.0310499999999999,41.315162,-105.580868,2023,3,19,20
West,Anthropology,2023-03-19T21:00:00,45.0,,,,0.0310499999999999,41.315162,-105.580868,2023,3,19,21
West,Anthropology,2023-03-19T22:00:00,45.0,,,,0.0310499999999999,41.315162,-105.580868,2023,3,19,22
West,Anthropology,2023-03-19T23:00:00,45.0,,,,0.0310499999999999,41.315162,-105.580868,2023,3,19,23
West,Anthropology,2023-03-20T00:00:00,44.0,0.2299993,,,0.0303599999999999,41.315162,-105.580868,2023,3,20,0
West,Anthropology,2023-03-20T01:00:00,46.0,,,,0.03174,41.315162,-105.580868,2023,3,20,1
West,Anthropology,2023-03-20T02:00:00,46.0,,,,0.03174,41.315162,-105.580868,2023,3,20,2
West,Anthropology,2023-03-20T03:00:00,45.0,,,,0.0310499999999999,41.315162,-105.580868,2023,3,20,3
West,Anthropology,2023-03-20T04:00:00,44.0,,,,0.0303599999999999,41.315162,-105.580868,2023,3,20,4
West,Anthropology,2023-03-20T05:00:00,45.0,,,,0.0310499999999999,41.315162,-105.580868,2023,3,20,5
West,Anthropology,2023-03-20T06:00:00,,,,,,41.315162,-105.580868,2023,3,20,6
West,Anthropology,2023-03-20T07:00:00,,0.1771556,,,,41.315162,-105.580868,2023,3,20,7
West,Anthropology,2023-03-20T08:00:00,53.0,0.1417112999999999,,,0.03657,41.315162,-105.580868,2023,3,20,8
West,Anthropology,2023-03-20T09:00:00,54.0,0.1774778,,,0.03726,41.315162,-105.580868,2023,3,20,9
West,Anthropology,2023-03-20T10:00:00,,0.1610942999999999,,,,41.315162,-105.580868,2023,3,20,10
West,Anthropology,2023-03-20T11:00:00,,0.1417198999999999,,,,41.315162,-105.580868,2023,3,20,11
West,Anthropology,2023-03-20T12:00:00,,0.1045701999999999,,0.0,,41.315162,-105.580868,2023,3,20,12
West,Anthropology,2023-03-20T13:00:00,58.0,0.0934955,,0.0,0.04002,41.315162,-105.580868,2023,3,20,13
West,Anthropology,2023-03-20T14:00:00,,0.0,,0.0,,41.315162,-105.580868,2023,3,20,14
West,Anthropology,2023-03-20T15:00:00,,0.0,,0.0,,41.315162,-105.580868,2023,3,20,15
West,Anthropology,2023-03-20T16:00:00,56.0,0.083428,,0.0,0.03864,41.315162,-105.580868,2023,3,20,16
West,Anthropology,2023-03-20T17:00:00,51.0,0.1009263,,0.0,0.03519,41.315162,-105.580868,2023,3,20,17
West,Anthropology,2023-03-20T18:00:00,46.0,0.0,,0.0,0.03174,41.315162,-105.580868,2023,3,20,18
West,Anthropology,2023-03-20T19:00:00,47.0,0.1341757999999999,,0.0,0.03243,41.315162,-105.580868,2023,3,20,19
West,Anthropology,2023-03-20T20:00:00,46.0,0.143907,,0.0,0.03174,41.315162,-105.580868,2023,3,20,20
West,Anthropology,2023-03-20T21:00:00,45.0,0.1514289999999999,,0.0,0.0310499999999999,41.315162,-105.580868,2023,3,20,21
West,Anthropology,2023-03-20T22:00:00,45.0,0.1281029,,0.0,0.0310499999999999,41.315162,-105.580868,2023,3,20,22
West,Anthropology,2023-03-20T23:00:00,45.0,0.1991032,,0.0,0.0310499999999999,41.315162,-105.580868,2023,3,20,23
West,Anthropology,2023-03-21T00:00:00,46.0,0.1431796,,,0.03174,41.315162,-105.580868,2023,3,21,0
West,Anthropology,2023-03-21T01:00:00,46.0,0.1500289,,,0.03174,41.315162,-105.580868,2023,3,21,1
West,Anthropology,2023-03-21T02:00:00,46.0,0.1767283999999999,,,0.03174,41.315162,-105.580868,2023,3,21,2
West,Anthropology,2023-03-21T03:00:00,45.0,0.2008689,,,0.0310499999999999,41.315162,-105.580868,2023,3,21,3
West,Anthropology,2023-03-21T04:00:00,45.0,0.2443429999999999,,,0.0310499999999999,41.315162,-105.580868,2023,3,21,4
West,Anthropology,2023-03-21T05:00:00,46.0,,,,0.03174,41.315162,-105.580868,2023,3,21,5
West,Anthropology,2023-03-21T06:00:00,44.0,,,,0.0303599999999999,41.315162,-105.580868,2023,3,21,6
West,Anthropology,2023-03-21T07:00:00,46.0,,,,0.03174,41.315162,-105.580868,2023,3,21,7
West,Anthropology,2023-03-21T08:00:00,54.0,0.1928457999999999,,,0.03726,41.315162,-105.580868,2023,3,21,8
West,Anthropology,2023-03-21T09:00:00,58.0,0.0927282,,,0.04002,41.315162,-105.580868,2023,3,21,9
West,Anthropology,2023-03-21T10:00:00,56.0,0.1100123,,,0.03864,41.315162,-105.580868,2023,3,21,10
West,Anthropology,2023-03-21T11:00:00,,0.1087263,,,,41.315162,-105.580868,2023,3,21,11
West,Anthropology,2023-03-21T12:00:00,,0.1014018,,0.0,,41.315162,-105.580868,2023,3,21,12
West,Anthropology,2023-03-21T13:00:00,,0.0988988,,0.0,,41.315162,-105.580868,2023,3,21,13
West,Anthropology,2023-03-21T14:00:00,,0.1080821999999999,,0.0,,41.315162,-105.580868,2023,3,21,14
West,Anthropology,2023-03-21T15:00:00,,0.0955371,,0.0,,41.315162,-105.580868,2023,3,21,15
West,Anthropology,2023-03-21T16:00:00,58.0,0.1040758,,0.0,0.04002,41.315162,-105.580868,2023,3,21,16
West,Anthropology,2023-03-21T17:00:00,51.0,0.1089231,,0.0,0.03519,41.315162,-105.580868,2023,3,21,17
West,Anthropology,2023-03-21T18:00:00,47.0,0.0922885,,0.0,0.03243,41.315162,-105.580868,2023,3,21,18
West,Anthropology,2023-03-21T19:00:00,47.0,0.1504043,,0.0,0.03243,41.315162,-105.580868,2023,3,21,19
West,Anthropology,2023-03-21T20:00:00,46.0,0.2013844,,0.0,0.03174,41.315162,-105.580868,2023,3,21,20
West,Anthropology,2023-03-21T21:00:00,45.0,0.2454394999999999,,0.0,0.0310499999999999,41.315162,-105.580868,2023,3,21,21
West,Anthropology,2023-03-21T22:00:00,46.0,0.2409162999999999,,0.0,0.03174,41.315162,-105.580868,2023,3,21,22
West,Anthropology,2023-03-21T23:00:00,48.0,0.1770324999999999,,0.0,0.03312,41.315162,-105.580868,2023,3,21,23
West,Anthropology,2023-03-22T00:00:00,45.0,0.1694657,,,0.0310499999999999,41.315162,-105.580868,2023,3,22,0
West,Anthropology,2023-03-22T01:00:00,45.0,0.1952163999999999,,,0.0310499999999999,41.315162,-105.580868,2023,3,22,1
West,Anthropology,2023-03-22T02:00:00,45.0,0.1541971,,,0.0310499999999999,41.315162,-105.580868,2023,3,22,2
West,Anthropology,2023-03-22T03:00:00,45.0,0.2185087999999999,,,0.0310499999999999,41.315162,-105.580868,2023,3,22,3
West,Anthropology,2023-03-22T04:00:00,44.0,0.2619441,,,0.0303599999999999,41.315162,-105.580868,2023,3,22,4
West,Anthropology,2023-03-22T05:00:00,47.0,,,,0.03243,41.315162,-105.580868,2023,3,22,5
West,Anthropology,2023-03-22T06:00:00,46.0,0.2333162999999999,,,0.03174,41.315162,-105.580868,2023,3,22,6
West,Anthropology,2023-03-22T07:00:00,45.0,0.1460213,,,0.0310499999999999,41.315162,-105.580868,2023,3,22,7
West,Anthropology,2023-03-22T08:00:00,53.0,0.1238975,,,0.03657,41.315162,-105.580868,2023,3,22,8
West,Anthropology,2023-03-22T09:00:00,,0.1471074,,,,41.315162,-105.580868,2023,3,22,9
West,Anthropology,2023-03-22T10:00:00,,0.1683164999999999,,,,41.315162,-105.580868,2023,3,22,10
West,Anthropology,2023-03-22T11:00:00,,0.1508821,,,,41.315162,-105.580868,2023,3,22,11
West,Anthropology,2023-03-22T12:00:00,,0.0686194,,0.0,,41.315162,-105.580868,2023,3,22,12
West,Anthropology,2023-03-22T13:00:00,,0.078346,,0.0,,41.315162,-105.580868,2023,3,22,13
West,Anthropology,2023-03-22T14:00:00,,0.0989661,,0.0,,41.315162,-105.580868,2023,3,22,14
West,Anthropology,2023-03-22T15:00:00,,0.1526455,,0.0,,41.315162,-105.580868,2023,3,22,15
West,Anthropology,2023-03-22T16:00:00,57.0,0.1146871,,0.0,0.03933,41.315162,-105.580868,2023,3,22,16
West,Anthropology,2023-03-22T17:00:00,51.0,0.1605522999999999,,0.0,0.03519,41.315162,-105.580868,2023,3,22,17
West,Anthropology,2023-03-22T18:00:00,46.0,0.1422991,,0.0,0.03174,41.315162,-105.580868,2023,3,22,18
West,Anthropology,2023-03-22T19:00:00,48.0,0.2349809,,0.0,0.03312,41.315162,-105.580868,2023,3,22,19
West,Anthropology,2023-03-22T20:00:00,46.0,0.2526992,,0.0,0.03174,41.315162,-105.580868,2023,3,22,20
West,Anthropology,2023-03-22T21:00:00,45.0,,,0.0,0.0310499999999999,41.315162,-105.580868,2023,3,22,21
West,Anthropology,2023-03-22T22:00:00,45.0,0.2595384,,0.0,0.0310499999999999,41.315162,-105.580868,2023,3,22,22
West,Anthropology,2023-03-22T23:00:00,46.0,,,0.0,0.03174,41.315162,-105.580868,2023,3,22,23
West,Anthropology,2023-03-23T00:00:00,45.0,,,,0.0310499999999999,41.315162,-105.580868,2023,3,23,0
West,Anthropology,2023-03-23T01:00:00,47.0,,,,0.03243,41.315162,-105.580868,2023,3,23,1
West,Anthropology,2023-03-23T02:00:00,48.0,0.2583436,,,0.03312,41.315162,-105.580868,2023,3,23,2
West,Anthropology,2023-03-23T03:00:00,46.0,,,,0.03174,41.315162,-105.580868,2023,3,23,3
West,Anthropology,2023-03-23T04:00:00,45.0,,,,0.0310499999999999,41.315162,-105.580868,2023,3,23,4
West,Anthropology,2023-03-23T05:00:00,46.0,,,,0.03174,41.315162,-105.580868,2023,3,23,5
West,Anthropology,2023-03-23T06:00:00,44.0,,,,0.0303599999999999,41.315162,-105.580868,2023,3,23,6
West,Anthropology,2023-03-23T07:00:00,46.0,,,,0.03174,41.315162,-105.580868,2023,3,23,7
West,Anthropology,2023-03-23T08:00:00,52.0,0.1432671,,,0.0358799999999999,41.315162,-105.580868,2023,3,23,8
West,Anthropology,2023-03-23T09:00:00,54.0,0.1286882,,,0.03726,41.315162,-105.580868,2023,3,23,9
West,Anthropology,2023-03-23T10:00:00,,0.1199843,,,,41.315162,-105.580868,2023,3,23,10
West,Anthropology,2023-03-23T11:00:00,,0.1075961999999999,,,,41.315162,-105.580868,2023,3,23,11
West,Anthropology,2023-03-23T12:00:00,,0.0884529999999999,,0.0,,41.315162,-105.580868,2023,3,23,12
West,Anthropology,2023-03-23T13:00:00,,0.1224973999999999,,0.0,,41.315162,-105.580868,2023,3,23,13
West,Anthropology,2023-03-23T14:00:00,,0.1198313,,0.0,,41.315162,-105.580868,2023,3,23,14
West,Anthropology,2023-03-23T15:00:00,,0.1106354,,0.0,,41.315162,-105.580868,2023,3,23,15
West,Anthropology,2023-03-23T16:00:00,,0.0,,0.0,,41.315162,-105.580868,2023,3,23,16
West,Anthropology,2023-03-23T17:00:00,53.0,0.1487469,,0.0,0.03657,41.315162,-105.580868,2023,3,23,17
West,Anthropology,2023-03-23T18:00:00,49.0,0.1410791,,0.0,0.03381,41.315162,-105.580868,2023,3,23,18
West,Anthropology,2023-03-23T19:00:00,47.0,0.1395885,,0.0,0.03243,41.315162,-105.580868,2023,3,23,19
West,Anthropology,2023-03-23T20:00:00,46.0,0.2042251,,0.0,0.03174,41.315162,-105.580868,2023,3,23,20
West,Anthropology,2023-03-23T21:00:00,47.0,0.2260589999999999,,0.0,0.03243,41.315162,-105.580868,2023,3,23,21
