campus,bldgname,ts,present_elec_kwh,present_htwt_mmbtuh,present_wtr_usgal,present_chll_tonh,present_co2_tonh,historical_elec_kwh,historical_htwt_mmbtuh,historical_chll_tonh,historical_co2_tonh,latitude,longitude,year,month,day,hour,temp_c,rel_humidity_%,surface_pressure_hpa,cloud_cover_%,direct_radiation_w/m2,precipitation_mm,wind_speed_ground_km/h,wind_dir_ground_deg
West,EERB,2023-03-14T00:00:00,,8e-05,,1.94091771216,,,,,,41.315722,-105.581918,2023,3,14,0,-4.8,70,774.9,48,0.0,0.0,17.4,243
West,EERB,2023-03-14T01:00:00,,0.00056,,1.8218640552,,,,,,41.315722,-105.581918,2023,3,14,1,-4.3,69,775.4,36,0.0,0.0,18.9,246
West,EERB,2023-03-14T02:00:00,,0.00065,,1.6791678876,,,,,,41.315722,-105.581918,2023,3,14,2,-4.1,69,775.2,12,0.0,0.0,19.5,247
West,EERB,2023-03-14T03:00:00,,0.00054,,1.6874373532799998,,,,,,41.315722,-105.581918,2023,3,14,3,-4.1,70,775.2,0,0.0,0.0,19.5,247
West,EERB,2023-03-14T04:00:00,,0.00068,,1.62876828408,,,,,,41.315722,-105.581918,2023,3,14,4,-4.0,71,775.3,0,0.0,0.0,20.9,249
West,EERB,2023-03-14T05:00:00,,0.00094,,2.567656602,,,,,,41.315722,-105.581918,2023,3,14,5,-3.6,71,775.8,0,0.0,0.0,20.4,249
West,EERB,2023-03-14T06:00:00,,0.00099,,2.61532470024,,,,,,41.315722,-105.581918,2023,3,14,6,-3.1,71,776.3,0,0.0,0.0,20.3,245
West,EERB,2023-03-14T07:00:00,,0.00081,,3.05811169944,,,,,,41.315722,-105.581918,2023,3,14,7,-3.0,72,776.4,0,0.0,0.0,22.7,245
West,EERB,2023-03-14T08:00:00,,0.00066,,3.1523902704,,,,,,41.315722,-105.581918,2023,3,14,8,-2.7,72,776.6,2,20.0,0.0,24.2,245
West,EERB,2023-03-14T09:00:00,,0.00045,,3.35197336656,,,,,,41.315722,-105.581918,2023,3,14,9,-1.4,71,777.1,4,167.0,0.0,28.8,252
West,EERB,2023-03-14T10:00:00,,0.00049,,3.29881727448,,,,,,41.315722,-105.581918,2023,3,14,10,0.2,69,777.6,0,351.0,0.0,28.8,257
West,EERB,2023-03-14T11:00:00,,0.00032,,4.72062406704,,,,,,41.315722,-105.581918,2023,3,14,11,1.6,65,778.1,3,512.0,0.0,29.8,258
West,EERB,2023-03-14T12:00:00,,0.00038,,4.32598817616,,,,,,41.315722,-105.581918,2023,3,14,12,2.8,60,778.0,11,640.0,0.0,28.7,258
West,EERB,2023-03-14T13:00:00,,0.00038,,4.424597182319999,,,,,,41.315722,-105.581918,2023,3,14,13,3.8,52,778.3,8,728.0,0.0,26.3,260
West,EERB,2023-03-14T14:00:00,,0.00022,,4.35567664056,,,,,,41.315722,-105.581918,2023,3,14,14,4.2,50,777.8,19,741.0,0.0,22.7,260
West,EERB,2023-03-14T15:00:00,,0.00032,,4.88921956824,,,,,,41.315722,-105.581918,2023,3,14,15,4.7,50,777.7,26,675.0,0.0,17.7,257
West,EERB,2023-03-14T16:00:00,,0.00037,,4.88030886504,,,,,,41.315722,-105.581918,2023,3,14,16,4.5,53,777.7,34,549.0,0.0,13.2,248
West,EERB,2023-03-14T17:00:00,,0.00055,,4.15995762504,,,,,,41.315722,-105.581918,2023,3,14,17,4.1,57,777.5,72,399.0,0.0,9.6,236
West,EERB,2023-03-14T18:00:00,,0.00035,,3.74025517656,,,,,,41.315722,-105.581918,2023,3,14,18,3.3,60,776.4,79,177.0,0.0,8.6,213
West,EERB,2023-03-14T19:00:00,,0.0005,,3.72827152992,,,,,,41.315722,-105.581918,2023,3,14,19,2.2,61,775.2,77,16.0,0.0,10.4,200
West,EERB,2023-03-14T20:00:00,,0.00058,,3.35861059128,,,,,,41.315722,-105.581918,2023,3,14,20,1.4,63,774.1,59,0.0,0.0,10.6,198
West,EERB,2023-03-14T21:00:00,,0.00057,,3.4487752488,,,,,,41.315722,-105.581918,2023,3,14,21,1.0,64,774.0,90,0.0,0.0,11.9,209
West,EERB,2023-03-14T22:00:00,,0.00039,,3.21902067816,,,,,,41.315722,-105.581918,2023,3,14,22,0.3,65,773.3,89,0.0,0.0,11.8,203
West,EERB,2023-03-14T23:00:00,,0.00024,,3.24729342336,,,,,,41.315722,-105.581918,2023,3,14,23,0.6,65,772.8,86,0.0,0.0,13.7,198
West,EERB,2023-03-15T00:00:00,,0.00044,,2.42680919712,,,,,,41.315722,-105.581918,2023,3,15,0,1.3,62,772.7,65,0.0,0.0,14.6,200
West,EERB,2023-03-15T01:00:00,,0.00024,,1.73245722384,,,,,,41.315722,-105.581918,2023,3,15,1,0.9,63,772.2,38,0.0,0.0,14.1,218
West,EERB,2023-03-15T02:00:00,,0.00025,,1.57535403144,,,,,,41.315722,-105.581918,2023,3,15,2,1.0,67,772.1,30,0.0,0.0,18.7,230
West,EERB,2023-03-15T03:00:00,,0.00029,,1.5009121848,,,,,,41.315722,-105.581918,2023,3,15,3,1.4,71,771.6,29,0.0,0.0,26.4,244
West,EERB,2023-03-15T04:00:00,,0.00045,,1.51787583192,,,,,,41.315722,-105.581918,2023,3,15,4,2.0,72,771.1,32,0.0,0.0,24.0,237
West,EERB,2023-03-15T05:00:00,,0.00071,,4.24958930592,,,,,,41.315722,-105.581918,2023,3,15,5,2.0,73,771.1,30,0.0,0.0,24.7,241
West,EERB,2023-03-15T06:00:00,,0.0007,,3.49988271192,,,,,,41.315722,-105.581918,2023,3,15,6,2.0,74,770.8,28,0.0,0.0,29.6,244
West,EERB,2023-03-15T07:00:00,,0.00054,,3.70113968784,,,,,,41.315722,-105.581918,2023,3,15,7,1.9,74,770.2,26,0.0,0.0,30.0,240
West,EERB,2023-03-15T08:00:00,,0.00051,,3.6827020272,,,,,,41.315722,-105.581918,2023,3,15,8,2.1,74,770.2,6,22.0,0.0,24.6,243
West,EERB,2023-03-15T09:00:00,,0.0004,,3.9730910184,,,,,,41.315722,-105.581918,2023,3,15,9,2.9,73,771.1,3,169.0,0.0,22.3,247
West,EERB,2023-03-15T10:00:00,,0.00028,,4.64384211984,,,,,,41.315722,-105.581918,2023,3,15,10,3.8,71,771.3,47,318.0,0.0,20.2,248
West,EERB,2023-03-15T11:00:00,,0.00026,,4.49534150352,,,,,,41.315722,-105.581918,2023,3,15,11,4.8,69,771.3,86,356.0,0.0,17.4,246
West,EERB,2023-03-15T12:00:00,,0.00025,,4.55787465336,,,,,,41.315722,-105.581918,2023,3,15,12,5.4,66,771.4,71,485.0,0.0,18.0,241
West,EERB,2023-03-15T13:00:00,,0.00026,,3.67476567192,,,,,,41.315722,-105.581918,2023,3,15,13,6.4,64,771.7,60,458.0,0.0,19.0,243
West,EERB,2023-03-15T14:00:00,,0.00032,,3.90169713192,,,,,,41.315722,-105.581918,2023,3,15,14,6.4,65,771.7,80,666.0,0.0,18.4,253
West,EERB,2023-03-15T15:00:00,,0.00028,,3.90407054352,,,,,,41.315722,-105.581918,2023,3,15,15,6.0,68,771.3,93,383.0,0.0,16.8,261
West,EERB,2023-03-15T16:00:00,,0.0003,,3.39555253464,,,,,,41.315722,-105.581918,2023,3,15,16,5.4,71,770.4,98,163.0,0.0,14.0,288
West,EERB,2023-03-15T17:00:00,,0.00038,,3.55148151288,,,,,,41.315722,-105.581918,2023,3,15,17,4.5,75,770.7,87,112.0,0.0,15.5,292
West,EERB,2023-03-15T18:00:00,,0.00048,,3.99201168912,,,,,,41.315722,-105.581918,2023,3,15,18,3.4,79,770.2,55,75.0,0.0,13.7,300
West,EERB,2023-03-15T19:00:00,,0.00063,,3.349216878,,,,,,41.315722,-105.581918,2023,3,15,19,2.2,80,770.6,98,8.0,0.1,13.5,304
West,EERB,2023-03-15T20:00:00,,0.00067,,3.64406954856,,,,,,41.315722,-105.581918,2023,3,15,20,1.2,79,771.7,100,0.0,0.0,18.8,302
West,EERB,2023-03-15T21:00:00,,0.00058,,4.26419619696,,,,,,41.315722,-105.581918,2023,3,15,21,0.3,77,772.0,100,0.0,0.0,20.8,293
West,EERB,2023-03-15T22:00:00,,0.00046,,4.3050771708,,,,,,41.315722,-105.581918,2023,3,15,22,-0.4,79,771.8,56,0.0,0.0,18.1,293
West,EERB,2023-03-15T23:00:00,,0.00055,,4.0424612592,,,,,,41.315722,-105.581918,2023,3,15,23,-1.0,83,772.0,63,0.0,0.0,15.3,309
West,EERB,2023-03-16T00:00:00,124.8594,0.0006,,2.56868091648,0.0861529859999999,,,,,41.315722,-105.581918,2023,3,16,0,-1.5,88,772.6,70,0.0,0.1,13.0,336
West,EERB,2023-03-16T01:00:00,126.1224,0.00052,,1.74744719184,0.087024456,,,,,41.315722,-105.581918,2023,3,16,1,-3.4,88,772.6,79,0.0,0.1,15.0,349
West,EERB,2023-03-16T02:00:00,138.29479999999998,0.00062,,1.63313203032,0.0954234119999999,,,,,41.315722,-105.581918,2023,3,16,2,-4.9,91,774.1,94,0.0,0.1,17.6,359
West,EERB,2023-03-16T03:00:00,142.5189,0.00058,,1.55601697272,0.098338041,,,,,41.315722,-105.581918,2023,3,16,3,-6.4,92,775.0,100,0.0,0.1,19.2,355
West,EERB,2023-03-16T04:00:00,146.66389999999998,0.00092,,1.57935135624,0.1011980909999999,,,,,41.315722,-105.581918,2023,3,16,4,-7.2,90,775.3,100,0.0,0.1,20.7,325
West,EERB,2023-03-16T05:00:00,167.86520000000002,,,3.10484708856,0.115826988,,,,,41.315722,-105.581918,2023,3,16,5,-7.7,87,775.7,100,0.0,0.1,22.1,323
West,EERB,2023-03-16T06:00:00,171.41920000000002,,,3.76942731984,0.118279248,,,,,41.315722,-105.581918,2023,3,16,6,-8.0,86,776.0,100,0.0,0.1,22.5,328
West,EERB,2023-03-16T07:00:00,178.1119,,,3.97706335992,0.1228972109999999,,,,,41.315722,-105.581918,2023,3,16,7,-8.4,86,776.4,100,0.0,0.1,20.9,331
West,EERB,2023-03-16T08:00:00,172.8443,,,4.0226411904,0.119262567,,,,,41.315722,-105.581918,2023,3,16,8,-8.5,85,777.5,100,6.0,0.0,19.2,332
West,EERB,2023-03-16T09:00:00,184.2683,,,4.39095303192,0.127145127,,,,,41.315722,-105.581918,2023,3,16,9,-8.2,81,778.2,92,66.0,0.0,22.8,339
West,EERB,2023-03-16T10:00:00,180.2147,0.00111,,4.03498293072,0.124348143,,,,,41.315722,-105.581918,2023,3,16,10,-7.8,78,779.4,86,270.0,0.0,25.6,346
West,EERB,2023-03-16T11:00:00,186.1641,,,4.94455753344,0.1284532289999999,,,,,41.315722,-105.581918,2023,3,16,11,-7.1,72,780.2,96,394.0,0.0,25.3,349
West,EERB,2023-03-16T12:00:00,199.7073,0.00101,,4.96639292016,0.1377980369999999,,,,,41.315722,-105.581918,2023,3,16,12,-6.4,66,781.2,93,442.0,0.0,23.2,344
West,EERB,2023-03-16T13:00:00,194.4233,0.00104,,4.50892408008,0.134152077,,,,,41.315722,-105.581918,2023,3,16,13,-6.2,62,780.8,95,372.0,0.1,22.6,338
West,EERB,2023-03-16T14:00:00,197.5232,0.00102,,4.3502552688,0.136291008,,,,,41.315722,-105.581918,2023,3,16,14,-5.7,58,780.8,100,446.0,0.0,23.7,334
West,EERB,2023-03-16T15:00:00,175.7748,0.00098,,4.2644793408,0.121284612,,,,,41.315722,-105.581918,2023,3,16,15,-5.5,57,780.8,100,389.0,0.0,25.0,333
West,EERB,2023-03-16T16:00:00,178.84210000000002,0.00087,,4.85503411344,0.123401049,,,,,41.315722,-105.581918,2023,3,16,16,-5.6,58,781.6,67,307.0,0.0,22.4,336
West,EERB,2023-03-16T17:00:00,177.92770000000002,0.00103,,4.4581830384,0.122770113,,,,,41.315722,-105.581918,2023,3,16,17,-6.0,59,781.1,71,239.0,0.0,21.6,334
West,EERB,2023-03-16T18:00:00,179.0662,0.001,,3.89734171344,0.123555678,,,,,41.315722,-105.581918,2023,3,16,18,-6.7,63,780.8,23,155.0,0.0,16.1,331
West,EERB,2023-03-16T19:00:00,171.9168,,,3.7184281176,0.1186225919999999,,,,,41.315722,-105.581918,2023,3,16,19,-8.1,70,780.7,23,54.0,0.0,12.2,326
West,EERB,2023-03-16T20:00:00,173.1589,,,3.7091010264,0.1194796409999999,,,,,41.315722,-105.581918,2023,3,16,20,-9.7,75,779.8,10,0.0,0.0,10.9,316
West,EERB,2023-03-16T21:00:00,175.689,,,3.5500408104,0.1212254099999999,,,,,41.315722,-105.581918,2023,3,16,21,-11.0,78,779.8,17,0.0,0.0,9.7,309
West,EERB,2023-03-16T22:00:00,159.1258,0.00078,,3.6493077096,0.109796802,,,,,41.315722,-105.581918,2023,3,16,22,-12.5,81,779.0,23,0.0,0.0,8.7,300
West,EERB,2023-03-16T23:00:00,149.55970000000002,0.00076,,3.63305192208,0.103196193,,,,,41.315722,-105.581918,2023,3,16,23,-14.2,83,778.0,15,0.0,0.0,8.7,287
West,EERB,2023-03-17T00:00:00,133.5304,0.00081,,2.394647388,0.0921359759999999,,,,,41.315722,-105.581918,2023,3,17,0,-15.5,86,777.0,7,0.0,0.0,9.8,276
West,EERB,2023-03-17T01:00:00,135.08870000000002,0.00081,,1.57593697464,0.093211203,,,,,41.315722,-105.581918,2023,3,17,1,-15.9,90,776.6,2,0.0,0.0,9.5,259
West,EERB,2023-03-17T02:00:00,140.92370000000005,0.00078,,1.4947579701599998,0.097237353,,,,,41.315722,-105.581918,2023,3,17,2,-17.7,87,774.7,1,0.0,0.0,8.7,246
West,EERB,2023-03-17T03:00:00,131.6242,0.00091,,1.54414158696,0.0908206979999999,,,,,41.315722,-105.581918,2023,3,17,3,-19.5,85,773.1,1,0.0,0.0,8.9,243
West,EERB,2023-03-17T04:00:00,156.9411,,,1.2597402552,0.108289359,,,,,41.315722,-105.581918,2023,3,17,4,-20.5,84,772.7,9,0.0,0.0,8.1,249
West,EERB,2023-03-17T05:00:00,166.5554,,,3.2350849272,0.1149232259999999,,,,,41.315722,-105.581918,2023,3,17,5,-21.0,84,771.8,26,0.0,0.0,10.2,260
West,EERB,2023-03-17T06:00:00,170.0196,,,4.13304230472,0.1173135239999999,,,,,41.315722,-105.581918,2023,3,17,6,-21.1,84,772.3,1,0.0,0.0,11.2,268
West,EERB,2023-03-17T07:00:00,177.2767,,,4.1514716376,0.122320923,,,,,41.315722,-105.581918,2023,3,17,7,-21.2,84,772.8,0,0.0,0.0,11.2,272
West,EERB,2023-03-17T08:00:00,167.0856,,,4.18063545312,0.115289064,,,,,41.315722,-105.581918,2023,3,17,8,-20.6,81,773.6,0,28.0,0.0,11.2,274
West,EERB,2023-03-17T09:00:00,177.74220000000005,,,3.76569648336,0.122642118,,,,,41.315722,-105.581918,2023,3,17,9,-17.0,76,777.0,0,181.0,0.0,12.4,280
West,EERB,2023-03-17T10:00:00,185.8575,,,3.82994515176,0.1282416749999999,,,,,41.315722,-105.581918,2023,3,17,10,-11.8,70,781.5,2,385.0,0.0,14.5,289
West,EERB,2023-03-17T11:00:00,189.0143,0.00109,,4.25355331968,0.130419867,,,,,41.315722,-105.581918,2023,3,17,11,-8.5,62,783.4,3,562.0,0.0,21.6,300
West,EERB,2023-03-17T12:00:00,190.5804,0.00106,,4.11149006184,0.131500476,,,,,41.315722,-105.581918,2023,3,17,12,-7.6,58,783.3,7,691.0,0.0,23.8,305
West,EERB,2023-03-17T13:00:00,204.0524,0.00106,,4.45254514488,0.140796156,,,,,41.315722,-105.581918,2023,3,17,13,-6.9,52,783.1,0,772.0,0.0,25.6,308
West,EERB,2023-03-17T14:00:00,190.846,0.00104,,3.97694677128,0.13168374,,,,,41.315722,-105.581918,2023,3,17,14,-6.4,49,782.7,3,787.0,0.0,26.8,310
West,EERB,2023-03-17T15:00:00,186.0099,0.00096,,4.39974714648,0.128346831,,,,,41.315722,-105.581918,2023,3,17,15,-6.3,49,782.5,10,694.0,0.0,27.3,311
West,EERB,2023-03-17T16:00:00,181.9287,0.0009699999999999,,3.97424857704,0.125530803,,,,,41.315722,-105.581918,2023,3,17,16,-6.4,50,781.9,3,563.0,0.0,24.6,321
West,EERB,2023-03-17T17:00:00,167.7571,0.00096,,4.05816741456,0.115752399,,,,,41.315722,-105.581918,2023,3,17,17,-6.7,53,782.0,11,402.0,0.0,22.7,319
West,EERB,2023-03-17T18:00:00,178.1691,0.001,,4.120050999119999,0.1229366789999999,,,,,41.315722,-105.581918,2023,3,17,18,-7.4,59,781.8,3,245.0,0.0,20.1,316
West,EERB,2023-03-17T19:00:00,167.4377,0.00105,,4.033966943999999,0.115532013,,,,,41.315722,-105.581918,2023,3,17,19,-9.1,65,781.2,4,67.0,0.0,17.3,312
West,EERB,2023-03-17T20:00:00,169.1815,,,3.7022306244,0.1167352349999999,,,,,41.315722,-105.581918,2023,3,17,20,-10.7,69,780.8,13,0.0,0.0,15.1,303
West,EERB,2023-03-17T21:00:00,168.2883,,,3.50587869912,0.1161189269999999,,,,,41.315722,-105.581918,2023,3,17,21,-11.7,72,780.8,7,0.0,0.0,12.8,292
West,EERB,2023-03-17T22:00:00,145.4276,0.00077,,3.39545260152,0.100345044,,,,,41.315722,-105.581918,2023,3,17,22,-12.7,73,780.6,11,0.0,0.0,10.9,279
West,EERB,2023-03-17T23:00:00,149.0463,0.00093,,3.94678362456,0.102841947,,,,,41.315722,-105.581918,2023,3,17,23,-13.8,74,779.8,3,0.0,0.0,9.7,270
West,EERB,2023-03-18T00:00:00,140.4903,0.00084,,2.72251962696,0.0969383069999999,,,,,41.315722,-105.581918,2023,3,18,0,-14.9,75,778.8,2,0.0,0.0,10.8,266
West,EERB,2023-03-18T01:00:00,138.6072,0.00083,,1.75098648984,0.095638968,,,,,41.315722,-105.581918,2023,3,18,1,-15.5,76,778.4,0,0.0,0.0,11.9,267
West,EERB,2023-03-18T02:00:00,130.5001,0.00079,,1.6753204624799998,0.0900450689999999,,,,,41.315722,-105.581918,2023,3,18,2,-16.1,74,777.9,0,0.0,0.0,12.6,268
West,EERB,2023-03-18T03:00:00,131.89,0.0008,,1.6152523296,0.0910040999999999,,,,,41.315722,-105.581918,2023,3,18,3,-16.5,73,777.7,0,0.0,0.0,13.3,272
West,EERB,2023-03-18T04:00:00,160.8376,0.00103,,1.46646856944,0.110977944,,,,,41.315722,-105.581918,2023,3,18,4,-16.8,71,778.1,0,0.0,0.0,17.9,279
West,EERB,2023-03-18T05:00:00,173.8531,,,3.08233715328,0.119958639,,,,,41.315722,-105.581918,2023,3,18,5,-17.2,70,778.3,0,0.0,0.0,17.2,281
West,EERB,2023-03-18T06:00:00,168.117,,,3.67775533776,0.1160007299999999,,,,,41.315722,-105.581918,2023,3,18,6,-17.8,70,778.2,0,0.0,0.0,15.7,279
West,EERB,2023-03-18T07:00:00,163.97050000000002,,,4.03291764624,0.113139645,,,,,41.315722,-105.581918,2023,3,18,7,-18.3,70,778.0,0,0.0,0.0,14.5,277
West,EERB,2023-03-18T08:00:00,157.43789999999998,,,4.26132311976,0.1086321509999999,,,,,41.315722,-105.581918,2023,3,18,8,-18.3,69,778.2,0,31.0,0.0,14.8,276
West,EERB,2023-03-18T09:00:00,186.5083,,,4.25274552696,0.1286907269999999,,,,,41.315722,-105.581918,2023,3,18,9,-15.5,67,780.8,0,194.0,0.0,15.3,279
West,EERB,2023-03-18T10:00:00,175.5313,0.001,,4.76575219848,0.1211165969999999,,,,,41.315722,-105.581918,2023,3,18,10,-10.9,62,784.1,0,393.0,0.0,15.1,282
West,EERB,2023-03-18T11:00:00,167.7993,0.0008,,5.08482199512,0.1157815169999999,,,,,41.315722,-105.581918,2023,3,18,11,-6.9,50,786.1,0,568.0,0.0,20.4,287
West,EERB,2023-03-18T12:00:00,171.07270000000003,0.00078,,4.7394114936,0.118040163,,,,,41.315722,-105.581918,2023,3,18,12,-5.3,46,786.2,0,699.0,0.0,22.1,296
West,EERB,2023-03-18T13:00:00,164.1036,0.00081,,4.41756855288,0.113231484,,,,,41.315722,-105.581918,2023,3,18,13,-4.3,43,786.1,0,774.0,0.0,22.0,305
West,EERB,2023-03-18T14:00:00,159.3209,0.00068,,4.3542525936,0.1099314209999999,,,,,41.315722,-105.581918,2023,3,18,14,-3.7,41,785.7,0,784.0,0.0,21.2,310
West,EERB,2023-03-18T15:00:00,159.05079999999998,0.0007199999999999,,3.22694037792,0.1097450519999999,,,,,41.315722,-105.581918,2023,3,18,15,-3.3,40,785.4,0,731.0,0.0,19.9,314
West,EERB,2023-03-18T16:00:00,165.2224,0.00062,,4.58538124464,0.1140034559999999,,,,,41.315722,-105.581918,2023,3,18,16,-3.2,41,784.1,0,619.0,0.0,16.4,322
West,EERB,2023-03-18T17:00:00,158.8984,0.00079,,4.73806239648,0.109639896,,,,,41.315722,-105.581918,2023,3,18,17,-3.5,46,784.2,0,458.0,0.0,13.3,327
West,EERB,2023-03-18T18:00:00,163.5054,0.00085,,4.87352174064,0.112818726,,,,,41.315722,-105.581918,2023,3,18,18,-4.8,56,783.8,1,265.0,0.0,10.6,332
West,EERB,2023-03-18T19:00:00,173.8184,0.001,,4.54856421768,0.119934696,,,,,41.315722,-105.581918,2023,3,18,19,-7.9,66,782.0,0,77.0,0.0,8.4,329
West,EERB,2023-03-18T20:00:00,175.6763,0.00096,,3.0881832408,0.121216647,,,,,41.315722,-105.581918,2023,3,18,20,-8.9,58,781.5,0,0.0,0.0,11.2,315
West,EERB,2023-03-18T21:00:00,168.059,0.00105,,2.94386316,0.11596071,,,,,41.315722,-105.581918,2023,3,18,21,-10.3,61,780.3,0,0.0,0.0,7.9,270
West,EERB,2023-03-18T22:00:00,142.5763,0.00095,,2.99656955304,0.098377647,,,,,41.315722,-105.581918,2023,3,18,22,-13.8,71,777.4,0,0.0,0.0,7.9,227
West,EERB,2023-03-18T23:00:00,152.3373,0.0009699999999999,,3.11876277552,0.105112737,,,,,41.315722,-105.581918,2023,3,18,23,-17.2,80,774.3,0,0.0,0.0,9.6,214
West,EERB,2023-03-20T00:00:00,127.2313,0.00063,,2.36317678296,0.087789597,,,,,41.315722,-105.581918,2023,3,20,0,-18.7,81,772.5,0,0.0,0.0,9.9,213
West,EERB,2023-03-20T01:00:00,126.4805,0.00053,,1.2682345704,0.087271545,,,,,41.315722,-105.581918,2023,3,20,1,-18.4,75,772.1,0,0.0,0.0,10.5,218
West,EERB,2023-03-20T02:00:00,142.08579999999998,0.00051,,1.4438920120799998,0.0980392019999999,,,,,41.315722,-105.581918,2023,3,20,2,-18.8,73,770.7,0,0.0,0.0,10.2,222
West,EERB,2023-03-20T03:00:00,141.85670000000002,0.00063,,1.6668844416,0.097881123,,,,,41.315722,-105.581918,2023,3,20,3,-19.3,71,769.5,0,0.0,0.0,10.2,219
West,EERB,2023-03-20T04:00:00,151.95870000000002,0.00083,,1.5895195512,0.104851503,,,,,41.315722,-105.581918,2023,3,20,4,-19.6,69,768.7,1,0.0,0.0,10.2,222
West,EERB,2023-03-20T05:00:00,170.2735,0.00111,,3.38291932272,0.117488715,,,,,41.315722,-105.581918,2023,3,20,5,-20.0,69,768.1,8,0.0,0.0,10.2,225
West,EERB,2023-03-20T06:00:00,171.8288,0.00098,,3.5864914159199994,0.118561872,,,,,41.315722,-105.581918,2023,3,20,6,-20.2,68,767.4,17,0.0,0.0,10.7,225
West,EERB,2023-03-20T07:00:00,173.81560000000002,0.00096,,3.82355775984,0.119932764,,,,,41.315722,-105.581918,2023,3,20,7,-19.9,66,767.3,28,0.0,0.0,12.0,231
West,EERB,2023-03-20T08:00:00,198.8363,0.0007,,3.64075510008,0.137197047,,,,,41.315722,-105.581918,2023,3,20,8,-18.5,62,768.4,31,34.0,0.0,13.0,236
West,EERB,2023-03-20T09:00:00,190.8868,0.00069,,3.46488113664,0.131711892,,,,,41.315722,-105.581918,2023,3,20,9,-13.8,56,772.8,22,203.0,0.0,14.0,241
West,EERB,2023-03-20T10:00:00,193.5568,0.0007199999999999,,3.47391675624,0.133554192,,,,,41.315722,-105.581918,2023,3,20,10,-7.7,48,777.1,20,403.0,0.0,17.4,246
West,EERB,2023-03-20T11:00:00,203.9411,0.00078,,3.86775318216,0.140719359,,,,,41.315722,-105.581918,2023,3,20,11,-3.2,42,779.2,1,579.0,0.0,22.5,248
West,EERB,2023-03-20T12:00:00,209.6758,0.00025,,3.97279121904,0.144676302,,,,,41.315722,-105.581918,2023,3,20,12,-1.3,44,779.1,0,710.0,0.0,23.7,250
West,EERB,2023-03-20T13:00:00,223.5193,0.00046,,5.31525111432,0.1542283169999999,,,,,41.315722,-105.581918,2023,3,20,13,-0.2,43,778.7,1,780.0,0.0,25.5,254
West,EERB,2023-03-20T14:00:00,200.6674,0.00053,,4.82454618408,0.1384605059999999,,,,,41.315722,-105.581918,2023,3,20,14,0.5,44,777.8,6,787.0,0.0,25.6,256
West,EERB,2023-03-20T15:00:00,201.4028,0.00048,,4.73776259712,0.138967932,,,,,41.315722,-105.581918,2023,3,20,15,0.9,45,777.4,7,730.0,0.0,25.0,258
West,EERB,2023-03-20T16:00:00,197.2335,0.00054,,4.56071441952,0.1360911149999999,,,,,41.315722,-105.581918,2023,3,20,16,0.9,46,776.7,10,612.0,0.0,22.5,264
West,EERB,2023-03-20T17:00:00,185.3768,0.00034,,3.69655109208,0.127909992,,,,,41.315722,-105.581918,2023,3,20,17,0.4,49,776.2,14,428.0,0.0,20.0,263
West,EERB,2023-03-20T18:00:00,182.2736,0.00063,,4.17031735848,0.125768784,,,,,41.315722,-105.581918,2023,3,20,18,1.0,85,769.4,100,124.0,0.2,3.3,13
West,EERB,2023-03-20T19:00:00,178.70770000000002,0.0007,,3.86804465376,0.123308313,,,,,41.315722,-105.581918,2023,3,20,19,-0.1,83,768.9,100,7.0,0.9,3.8,107
West,EERB,2023-03-20T20:00:00,180.609,0.00079,,3.55869335304,0.12462021,,,,,41.315722,-105.581918,2023,3,20,20,-1.3,87,767.9,89,0.0,0.2,6.8,155
West,EERB,2023-03-20T21:00:00,182.8129,0.00077,,3.1484179288800003,0.126140901,,,,,41.315722,-105.581918,2023,3,20,21,-2.9,90,766.6,86,0.0,0.1,7.8,167
West,EERB,2023-03-20T22:00:00,191.1056,0.00031,,3.4478425396800003,0.131862864,,,,,41.315722,-105.581918,2023,3,20,22,-3.1,91,766.6,82,0.0,0.0,8.3,178
West,EERB,2023-03-20T23:00:00,160.7406,0.00062,,3.43276096632,0.1109110139999999,,,,,41.315722,-105.581918,2023,3,20,23,-2.7,91,766.6,75,0.0,0.1,7.9,183
West,EERB,2023-03-21T00:00:00,133.3483,0.00054,,2.4530249856,0.0920103269999999,,,,,41.315722,-105.581918,2023,3,21,0,-2.9,90,766.3,69,0.0,0.1,6.9,171
West,EERB,2023-03-21T01:00:00,128.37560000000002,0.00059,,1.5931421268,0.088579164,,,,,41.315722,-105.581918,2023,3,21,1,-4.0,89,765.5,86,0.0,0.0,6.8,198
West,EERB,2023-03-21T02:00:00,135.0319,0.0006,,1.6198159420799998,0.093172011,,,,,41.315722,-105.581918,2023,3,21,2,-4.2,89,766.0,100,0.0,0.0,7.6,245
West,EERB,2023-03-21T03:00:00,131.9269,0.00067,,1.5830322261599998,0.091029561,,,,,41.315722,-105.581918,2023,3,21,3,-3.3,86,768.3,100,0.0,0.2,14.8,271
West,EERB,2023-03-21T04:00:00,150.6775,0.00067,,1.5438001488,0.103967475,,,,,41.315722,-105.581918,2023,3,21,4,-3.0,74,770.5,38,0.0,0.1,19.1,268
West,EERB,2023-03-21T05:00:00,169.5909,,,3.56435622984,0.1170177209999999,,,,,41.315722,-105.581918,2023,3,21,5,-4.6,66,769.9,1,0.0,0.0,16.3,264
