campus,bldgname,ts,present_elec_kwh,present_htwt_mmbtuh,present_wtr_usgal,present_chll_tonh,present_co2_tonh,latitude,longitude,year,month,day,hour,temp_c,rel_humidity_%,surface_pressure_hpa,cloud_cover_%,direct_radiation_w/m2,precipitation_mm,wind_speed_ground_km/h,wind_dir_ground_deg
West,Enzi-STEM,2023-03-14T00:00:00,,0.6674563,,,,41.315513,-105.583207,2023,3,14,0,-4.8,70,774.9,48,0.0,0.0,17.4,243
West,Enzi-STEM,2023-03-14T01:00:00,,0.8903532,,,,41.315513,-105.583207,2023,3,14,1,-4.3,69,775.3,36,0.0,0.0,18.9,246
West,Enzi-STEM,2023-03-14T02:00:00,,,,,,41.315513,-105.583207,2023,3,14,2,-4.1,69,775.1,12,0.0,0.0,19.5,247
West,Enzi-STEM,2023-03-14T03:00:00,,0.9200212,,,,41.315513,-105.583207,2023,3,14,3,-4.1,70,775.2,0,0.0,0.0,19.5,247
West,Enzi-STEM,2023-03-14T04:00:00,,,,,,41.315513,-105.583207,2023,3,14,4,-4.0,71,775.3,0,0.0,0.0,20.9,249
West,Enzi-STEM,2023-03-14T05:00:00,,,,,,41.315513,-105.583207,2023,3,14,5,-3.6,71,775.8,0,0.0,0.0,20.4,249
West,Enzi-STEM,2023-03-14T06:00:00,,,,,,41.315513,-105.583207,2023,3,14,6,-3.1,71,776.3,0,0.0,0.0,20.3,245
West,Enzi-STEM,2023-03-14T07:00:00,,,,,,41.315513,-105.583207,2023,3,14,7,-3.0,72,776.4,0,0.0,0.0,22.7,245
West,Enzi-STEM,2023-03-14T08:00:00,,0.7586118000000001,,,,41.315513,-105.583207,2023,3,14,8,-2.7,72,776.6,2,20.0,0.0,24.2,245
West,Enzi-STEM,2023-03-14T09:00:00,,0.6814248,,,,41.315513,-105.583207,2023,3,14,9,-1.4,71,777.0,4,167.0,0.0,28.8,252
West,Enzi-STEM,2023-03-14T10:00:00,,0.5845098,,,,41.315513,-105.583207,2023,3,14,10,0.2,69,777.6,0,351.0,0.0,28.8,257
West,Enzi-STEM,2023-03-14T11:00:00,,0.5645005999999999,,,,41.315513,-105.583207,2023,3,14,11,1.6,65,778.0,3,512.0,0.0,29.8,258
West,Enzi-STEM,2023-03-14T12:00:00,,0.5153168,,,,41.315513,-105.583207,2023,3,14,12,2.8,60,777.9,11,640.0,0.0,28.7,258
West,Enzi-STEM,2023-03-14T13:00:00,,0.4906445999999999,,,,41.315513,-105.583207,2023,3,14,13,3.8,52,778.2,8,728.0,0.0,26.3,260
West,Enzi-STEM,2023-03-14T14:00:00,,0.4544855999999999,,,,41.315513,-105.583207,2023,3,14,14,4.2,50,777.8,19,741.0,0.0,22.7,260
West,Enzi-STEM,2023-03-14T15:00:00,,0.4158214999999999,,,,41.315513,-105.583207,2023,3,14,15,4.7,50,777.6,26,675.0,0.0,17.7,257
West,Enzi-STEM,2023-03-14T16:00:00,,0.4945894999999999,,,,41.315513,-105.583207,2023,3,14,16,4.5,53,777.7,34,549.0,0.0,13.2,248
West,Enzi-STEM,2023-03-14T17:00:00,,0.4951090999999999,,,,41.315513,-105.583207,2023,3,14,17,4.1,57,777.5,72,399.0,0.0,9.6,236
West,Enzi-STEM,2023-03-14T18:00:00,,0.5357369,,,,41.315513,-105.583207,2023,3,14,18,3.3,60,776.3,79,177.0,0.0,8.6,213
West,Enzi-STEM,2023-03-14T19:00:00,,0.6939429,,,,41.315513,-105.583207,2023,3,14,19,2.2,61,775.1,77,16.0,0.0,10.4,200
West,Enzi-STEM,2023-03-14T20:00:00,,0.6285813,,,,41.315513,-105.583207,2023,3,14,20,1.4,63,774.1,59,0.0,0.0,10.6,198
West,Enzi-STEM,2023-03-14T21:00:00,,0.5979690999999999,,,,41.315513,-105.583207,2023,3,14,21,1.0,64,774.0,90,0.0,0.0,11.9,209
West,Enzi-STEM,2023-03-14T22:00:00,,0.6195989,,,,41.315513,-105.583207,2023,3,14,22,0.3,65,773.2,89,0.0,0.0,11.8,203
West,Enzi-STEM,2023-03-14T23:00:00,,0.5799369,,,,41.315513,-105.583207,2023,3,14,23,0.6,65,772.8,86,0.0,0.0,13.7,198
West,Enzi-STEM,2023-03-15T00:00:00,,0.5840494,,,,41.315513,-105.583207,2023,3,15,0,1.3,62,772.7,65,0.0,0.0,14.6,200
West,Enzi-STEM,2023-03-15T01:00:00,,0.5545253,,,,41.315513,-105.583207,2023,3,15,1,0.9,63,772.2,38,0.0,0.0,14.1,218
West,Enzi-STEM,2023-03-15T02:00:00,,0.6990575,,,,41.315513,-105.583207,2023,3,15,2,1.0,67,772.0,30,0.0,0.0,18.7,230
West,Enzi-STEM,2023-03-15T03:00:00,,0.7063849,,,,41.315513,-105.583207,2023,3,15,3,1.4,71,771.5,29,0.0,0.0,26.4,244
West,Enzi-STEM,2023-03-15T04:00:00,,0.5699436,,,,41.315513,-105.583207,2023,3,15,4,2.0,72,771.1,32,0.0,0.0,24.0,237
West,Enzi-STEM,2023-03-15T05:00:00,,0.5609219,,,,41.315513,-105.583207,2023,3,15,5,2.0,73,771.0,30,0.0,0.0,24.7,241
West,Enzi-STEM,2023-03-15T06:00:00,,0.7483108,,,,41.315513,-105.583207,2023,3,15,6,2.0,74,770.8,28,0.0,0.0,29.6,244
West,Enzi-STEM,2023-03-15T07:00:00,,0.8611591,,,,41.315513,-105.583207,2023,3,15,7,1.9,74,770.2,26,0.0,0.0,30.0,240
West,Enzi-STEM,2023-03-15T08:00:00,,0.7926694,,,,41.315513,-105.583207,2023,3,15,8,2.1,74,770.1,6,22.0,0.0,24.6,243
West,Enzi-STEM,2023-03-15T09:00:00,,0.5833296,,,,41.315513,-105.583207,2023,3,15,9,2.9,73,771.0,3,169.0,0.0,22.3,247
West,Enzi-STEM,2023-03-15T10:00:00,,0.496548,,,,41.315513,-105.583207,2023,3,15,10,3.8,71,771.2,47,318.0,0.0,20.2,248
West,Enzi-STEM,2023-03-15T11:00:00,,0.4692672999999999,,,,41.315513,-105.583207,2023,3,15,11,4.8,69,771.3,86,356.0,0.0,17.4,246
West,Enzi-STEM,2023-03-15T12:00:00,,0.4061887,,,,41.315513,-105.583207,2023,3,15,12,5.4,66,771.3,71,485.0,0.0,18.0,241
West,Enzi-STEM,2023-03-15T13:00:00,,0.4213028,,,,41.315513,-105.583207,2023,3,15,13,6.4,64,771.7,60,458.0,0.0,19.0,243
West,Enzi-STEM,2023-03-15T14:00:00,,0.4657450999999999,,,,41.315513,-105.583207,2023,3,15,14,6.4,65,771.7,80,666.0,0.0,18.4,253
West,Enzi-STEM,2023-03-15T15:00:00,,0.5360924,,,,41.315513,-105.583207,2023,3,15,15,6.0,68,771.3,93,383.0,0.0,16.8,261
West,Enzi-STEM,2023-03-15T16:00:00,,0.4494822999999999,,,,41.315513,-105.583207,2023,3,15,16,5.4,71,770.3,98,163.0,0.0,14.0,288
West,Enzi-STEM,2023-03-15T17:00:00,,0.5134512,,,,41.315513,-105.583207,2023,3,15,17,4.5,75,770.7,87,112.0,0.0,15.5,292
West,Enzi-STEM,2023-03-15T18:00:00,,0.6273751,,,,41.315513,-105.583207,2023,3,15,18,3.4,79,770.1,55,75.0,0.0,13.7,300
West,Enzi-STEM,2023-03-15T19:00:00,,0.9207642,,,,41.315513,-105.583207,2023,3,15,19,2.2,80,770.5,98,8.0,0.1,13.5,304
West,Enzi-STEM,2023-03-15T20:00:00,,0.8222341,,,,41.315513,-105.583207,2023,3,15,20,1.2,79,771.7,100,0.0,0.0,18.8,302
West,Enzi-STEM,2023-03-15T21:00:00,,0.7912975999999999,,,,41.315513,-105.583207,2023,3,15,21,0.3,77,771.9,100,0.0,0.0,20.8,293
West,Enzi-STEM,2023-03-15T22:00:00,,0.5875570999999999,,,,41.315513,-105.583207,2023,3,15,22,-0.4,79,771.8,56,0.0,0.0,18.1,293
West,Enzi-STEM,2023-03-15T23:00:00,,0.7186544,,,,41.315513,-105.583207,2023,3,15,23,-1.0,83,772.0,63,0.0,0.0,15.3,309
West,Enzi-STEM,2023-03-16T00:00:00,,0.8657383,,,,41.315513,-105.583207,2023,3,16,0,-1.5,88,772.6,70,0.0,0.1,13.0,336
West,Enzi-STEM,2023-03-16T01:00:00,,,,,,41.315513,-105.583207,2023,3,16,1,-3.4,88,772.6,79,0.0,0.1,15.0,349
West,Enzi-STEM,2023-03-16T02:00:00,,,,,,41.315513,-105.583207,2023,3,16,2,-4.9,91,774.1,94,0.0,0.1,17.6,359
West,Enzi-STEM,2023-03-16T03:00:00,,,,,,41.315513,-105.583207,2023,3,16,3,-6.4,92,775.0,100,0.0,0.1,19.2,355
West,Enzi-STEM,2023-03-16T04:00:00,,,,,,41.315513,-105.583207,2023,3,16,4,-7.2,90,775.3,100,0.0,0.1,20.7,325
West,Enzi-STEM,2023-03-16T05:00:00,,,,,,41.315513,-105.583207,2023,3,16,5,-7.7,87,775.7,100,0.0,0.1,22.1,323
West,Enzi-STEM,2023-03-16T06:00:00,,,,,,41.315513,-105.583207,2023,3,16,6,-8.0,86,776.0,100,0.0,0.1,22.5,328
West,Enzi-STEM,2023-03-16T07:00:00,,,,,,41.315513,-105.583207,2023,3,16,7,-8.4,86,776.3,100,0.0,0.1,20.9,331
West,Enzi-STEM,2023-03-16T08:00:00,,,,,,41.315513,-105.583207,2023,3,16,8,-8.5,85,777.4,100,6.0,0.0,19.2,332
West,Enzi-STEM,2023-03-16T09:00:00,,,,,,41.315513,-105.583207,2023,3,16,9,-8.2,81,778.2,92,66.0,0.0,22.8,339
West,Enzi-STEM,2023-03-16T10:00:00,,,,,,41.315513,-105.583207,2023,3,16,10,-7.8,78,779.3,86,270.0,0.0,25.6,346
West,Enzi-STEM,2023-03-16T11:00:00,,,,,,41.315513,-105.583207,2023,3,16,11,-7.1,72,780.2,96,394.0,0.0,25.3,349
West,Enzi-STEM,2023-03-16T12:00:00,,,,,,41.315513,-105.583207,2023,3,16,12,-6.4,66,781.1,93,442.0,0.0,23.2,344
West,Enzi-STEM,2023-03-16T13:00:00,,,,,,41.315513,-105.583207,2023,3,16,13,-6.2,62,780.7,95,372.0,0.1,22.6,338
West,Enzi-STEM,2023-03-16T14:00:00,,,,,,41.315513,-105.583207,2023,3,16,14,-5.7,58,780.8,100,446.0,0.0,23.7,334
West,Enzi-STEM,2023-03-16T15:00:00,,,,,,41.315513,-105.583207,2023,3,16,15,-5.5,57,780.8,100,389.0,0.0,25.0,333
West,Enzi-STEM,2023-03-16T16:00:00,,,,,,41.315513,-105.583207,2023,3,16,16,-5.6,58,781.5,67,307.0,0.0,22.4,336
West,Enzi-STEM,2023-03-16T17:00:00,,,,,,41.315513,-105.583207,2023,3,16,17,-6.0,59,781.1,71,239.0,0.0,21.6,334
West,Enzi-STEM,2023-03-16T18:00:00,,,,,,41.315513,-105.583207,2023,3,16,18,-6.7,63,780.8,23,155.0,0.0,16.1,331
West,Enzi-STEM,2023-03-16T19:00:00,,,,,,41.315513,-105.583207,2023,3,16,19,-8.1,70,780.6,23,54.0,0.0,12.2,326
West,Enzi-STEM,2023-03-16T20:00:00,,,,,,41.315513,-105.583207,2023,3,16,20,-9.7,75,779.7,10,0.0,0.0,10.9,316
West,Enzi-STEM,2023-03-16T21:00:00,,,,,,41.315513,-105.583207,2023,3,16,21,-11.0,78,779.7,17,0.0,0.0,9.7,309
West,Enzi-STEM,2023-03-16T22:00:00,,,,,,41.315513,-105.583207,2023,3,16,22,-12.5,81,778.9,23,0.0,0.0,8.7,300
West,Enzi-STEM,2023-03-16T23:00:00,,,,,,41.315513,-105.583207,2023,3,16,23,-14.2,83,778.0,15,0.0,0.0,8.7,287
West,Enzi-STEM,2023-03-17T00:00:00,,,,,,41.315513,-105.583207,2023,3,17,0,-15.5,86,777.0,7,0.0,0.0,9.8,276
West,Enzi-STEM,2023-03-17T01:00:00,,,,,,41.315513,-105.583207,2023,3,17,1,-15.9,90,776.5,2,0.0,0.0,9.5,259
West,Enzi-STEM,2023-03-17T02:00:00,,,,,,41.315513,-105.583207,2023,3,17,2,-17.7,87,774.6,1,0.0,0.0,8.7,246
West,Enzi-STEM,2023-03-17T03:00:00,,,,,,41.315513,-105.583207,2023,3,17,3,-19.5,85,773.1,1,0.0,0.0,8.9,243
West,Enzi-STEM,2023-03-17T04:00:00,,,,,,41.315513,-105.583207,2023,3,17,4,-20.5,84,772.6,9,0.0,0.0,8.1,249
West,Enzi-STEM,2023-03-17T05:00:00,,,,,,41.315513,-105.583207,2023,3,17,5,-21.0,84,771.8,26,0.0,0.0,10.2,260
West,Enzi-STEM,2023-03-17T06:00:00,,,,,,41.315513,-105.583207,2023,3,17,6,-21.1,84,772.2,1,0.0,0.0,11.2,268
West,Enzi-STEM,2023-03-17T07:00:00,,,,,,41.315513,-105.583207,2023,3,17,7,-21.2,84,772.8,0,0.0,0.0,11.2,272
West,Enzi-STEM,2023-03-17T08:00:00,,,,,,41.315513,-105.583207,2023,3,17,8,-20.6,81,773.6,0,28.0,0.0,11.2,274
West,Enzi-STEM,2023-03-17T09:00:00,,,,,,41.315513,-105.583207,2023,3,17,9,-17.0,76,777.0,0,181.0,0.0,12.4,280
West,Enzi-STEM,2023-03-17T10:00:00,,,,,,41.315513,-105.583207,2023,3,17,10,-11.8,70,781.4,2,385.0,0.0,14.5,289
West,Enzi-STEM,2023-03-17T11:00:00,,,,,,41.315513,-105.583207,2023,3,17,11,-8.5,62,783.4,3,562.0,0.0,21.6,300
West,Enzi-STEM,2023-03-17T12:00:00,,,,,,41.315513,-105.583207,2023,3,17,12,-7.6,58,783.3,7,691.0,0.0,23.8,305
West,Enzi-STEM,2023-03-17T13:00:00,,,,,,41.315513,-105.583207,2023,3,17,13,-6.9,52,783.1,0,772.0,0.0,25.6,308
West,Enzi-STEM,2023-03-17T14:00:00,,,,,,41.315513,-105.583207,2023,3,17,14,-6.4,49,782.6,3,787.0,0.0,26.8,310
West,Enzi-STEM,2023-03-17T15:00:00,,,,,,41.315513,-105.583207,2023,3,17,15,-6.3,49,782.5,10,694.0,0.0,27.3,311
West,Enzi-STEM,2023-03-17T16:00:00,,,,,,41.315513,-105.583207,2023,3,17,16,-6.4,50,781.9,3,563.0,0.0,24.6,321
West,Enzi-STEM,2023-03-17T17:00:00,,,,,,41.315513,-105.583207,2023,3,17,17,-6.7,53,781.9,11,402.0,0.0,22.7,319
West,Enzi-STEM,2023-03-17T18:00:00,,,,,,41.315513,-105.583207,2023,3,17,18,-7.4,59,781.7,3,245.0,0.0,20.1,316
West,Enzi-STEM,2023-03-17T19:00:00,,,,,,41.315513,-105.583207,2023,3,17,19,-9.1,65,781.1,4,67.0,0.0,17.3,312
West,Enzi-STEM,2023-03-17T20:00:00,,,,,,41.315513,-105.583207,2023,3,17,20,-10.7,69,780.8,13,0.0,0.0,15.1,303
West,Enzi-STEM,2023-03-17T21:00:00,,,,,,41.315513,-105.583207,2023,3,17,21,-11.7,72,780.8,7,0.0,0.0,12.8,292
West,Enzi-STEM,2023-03-17T22:00:00,,,,,,41.315513,-105.583207,2023,3,17,22,-12.7,73,780.6,11,0.0,0.0,10.9,279
West,Enzi-STEM,2023-03-17T23:00:00,,,,,,41.315513,-105.583207,2023,3,17,23,-13.8,74,779.7,3,0.0,0.0,9.7,270
West,Enzi-STEM,2023-03-18T00:00:00,,,,,,41.315513,-105.583207,2023,3,18,0,-14.9,75,778.8,2,0.0,0.0,10.8,266
West,Enzi-STEM,2023-03-18T01:00:00,,,,,,41.315513,-105.583207,2023,3,18,1,-15.5,76,778.4,0,0.0,0.0,11.9,267
West,Enzi-STEM,2023-03-18T02:00:00,,,,,,41.315513,-105.583207,2023,3,18,2,-16.1,74,777.8,0,0.0,0.0,12.6,268
West,Enzi-STEM,2023-03-18T03:00:00,,,,,,41.315513,-105.583207,2023,3,18,3,-16.5,73,777.6,0,0.0,0.0,13.3,272
West,Enzi-STEM,2023-03-18T04:00:00,,,,,,41.315513,-105.583207,2023,3,18,4,-16.8,71,778.1,0,0.0,0.0,17.9,279
West,Enzi-STEM,2023-03-18T05:00:00,,,,,,41.315513,-105.583207,2023,3,18,5,-17.2,70,778.2,0,0.0,0.0,17.2,281
West,Enzi-STEM,2023-03-18T06:00:00,,,,,,41.315513,-105.583207,2023,3,18,6,-17.8,70,778.1,0,0.0,0.0,15.7,279
West,Enzi-STEM,2023-03-18T07:00:00,,,,,,41.315513,-105.583207,2023,3,18,7,-18.3,70,778.0,0,0.0,0.0,14.5,277
West,Enzi-STEM,2023-03-18T08:00:00,,,,,,41.315513,-105.583207,2023,3,18,8,-18.3,69,778.2,0,31.0,0.0,14.8,276
West,Enzi-STEM,2023-03-18T09:00:00,,,,,,41.315513,-105.583207,2023,3,18,9,-15.5,67,780.8,0,194.0,0.0,15.3,279
West,Enzi-STEM,2023-03-18T10:00:00,,,,,,41.315513,-105.583207,2023,3,18,10,-10.9,62,784.1,0,393.0,0.0,15.1,282
West,Enzi-STEM,2023-03-18T11:00:00,,,,,,41.315513,-105.583207,2023,3,18,11,-6.9,50,786.0,0,568.0,0.0,20.4,287
West,Enzi-STEM,2023-03-18T12:00:00,,,,,,41.315513,-105.583207,2023,3,18,12,-5.3,46,786.1,0,699.0,0.0,22.1,296
West,Enzi-STEM,2023-03-18T13:00:00,,,,,,41.315513,-105.583207,2023,3,18,13,-4.3,43,786.0,0,774.0,0.0,22.0,305
West,Enzi-STEM,2023-03-18T14:00:00,,0.7811365,,,,41.315513,-105.583207,2023,3,18,14,-3.7,41,785.6,0,784.0,0.0,21.2,310
West,Enzi-STEM,2023-03-18T15:00:00,,0.7606866,,,,41.315513,-105.583207,2023,3,18,15,-3.3,40,785.3,0,731.0,0.0,19.9,314
West,Enzi-STEM,2023-03-18T16:00:00,,0.7808071999999999,,,,41.315513,-105.583207,2023,3,18,16,-3.2,41,784.0,0,619.0,0.0,16.4,322
West,Enzi-STEM,2023-03-18T17:00:00,,,,,,41.315513,-105.583207,2023,3,18,17,-3.5,46,784.2,0,458.0,0.0,13.3,327
West,Enzi-STEM,2023-03-18T18:00:00,,,,,,41.315513,-105.583207,2023,3,18,18,-4.8,56,783.7,1,265.0,0.0,10.6,332
West,Enzi-STEM,2023-03-18T19:00:00,,,,,,41.315513,-105.583207,2023,3,18,19,-7.9,66,782.0,0,77.0,0.0,8.4,329
West,Enzi-STEM,2023-03-18T20:00:00,,,,,,41.315513,-105.583207,2023,3,18,20,-8.9,58,781.5,0,0.0,0.0,11.2,315
West,Enzi-STEM,2023-03-18T21:00:00,,,,,,41.315513,-105.583207,2023,3,18,21,-10.3,61,780.3,0,0.0,0.0,7.9,270
West,Enzi-STEM,2023-03-18T22:00:00,,,,,,41.315513,-105.583207,2023,3,18,22,-13.8,71,777.3,0,0.0,0.0,7.9,227
West,Enzi-STEM,2023-03-18T23:00:00,,,,,,41.315513,-105.583207,2023,3,18,23,-17.2,80,774.2,0,0.0,0.0,9.6,214
West,Enzi-STEM,2023-03-20T00:00:00,,,,,,41.315513,-105.583207,2023,3,20,0,-18.7,81,772.4,0,0.0,0.0,9.9,213
West,Enzi-STEM,2023-03-20T01:00:00,,,,,,41.315513,-105.583207,2023,3,20,1,-18.4,75,772.0,0,0.0,0.0,10.5,218
West,Enzi-STEM,2023-03-20T02:00:00,,,,,,41.315513,-105.583207,2023,3,20,2,-18.8,73,770.7,0,0.0,0.0,10.2,222
West,Enzi-STEM,2023-03-20T03:00:00,,,,,,41.315513,-105.583207,2023,3,20,3,-19.3,71,769.5,0,0.0,0.0,10.2,219
West,Enzi-STEM,2023-03-20T04:00:00,,,,,,41.315513,-105.583207,2023,3,20,4,-19.6,69,768.6,1,0.0,0.0,10.2,222
West,Enzi-STEM,2023-03-20T05:00:00,,,,,,41.315513,-105.583207,2023,3,20,5,-20.0,69,768.0,8,0.0,0.0,10.2,225
West,Enzi-STEM,2023-03-20T06:00:00,,,,,,41.315513,-105.583207,2023,3,20,6,-20.2,68,767.3,17,0.0,0.0,10.7,225
West,Enzi-STEM,2023-03-20T07:00:00,,,,,,41.315513,-105.583207,2023,3,20,7,-19.9,66,767.2,28,0.0,0.0,12.0,231
West,Enzi-STEM,2023-03-20T08:00:00,,0.8555590999999999,,,,41.315513,-105.583207,2023,3,20,8,-18.5,62,768.4,31,34.0,0.0,13.0,236
West,Enzi-STEM,2023-03-20T09:00:00,,0.8949484999999999,,,,41.315513,-105.583207,2023,3,20,9,-13.8,56,772.7,22,203.0,0.0,14.0,241
West,Enzi-STEM,2023-03-20T10:00:00,,,,,,41.315513,-105.583207,2023,3,20,10,-7.7,48,777.1,20,403.0,0.0,17.4,246
West,Enzi-STEM,2023-03-20T11:00:00,,0.9148772,,,,41.315513,-105.583207,2023,3,20,11,-3.2,42,779.2,1,579.0,0.0,22.5,248
West,Enzi-STEM,2023-03-20T12:00:00,,0.5107932,,,,41.315513,-105.583207,2023,3,20,12,-1.3,44,779.1,0,710.0,0.0,23.7,250
West,Enzi-STEM,2023-03-20T13:00:00,,0.5483416,,,,41.315513,-105.583207,2023,3,20,13,-0.2,43,778.7,1,780.0,0.0,25.5,254
West,Enzi-STEM,2023-03-20T14:00:00,,0.6743066,,,,41.315513,-105.583207,2023,3,20,14,0.5,44,777.8,6,787.0,0.0,25.6,256
West,Enzi-STEM,2023-03-20T15:00:00,,0.5990464,,,,41.315513,-105.583207,2023,3,20,15,0.9,45,777.4,7,730.0,0.0,25.0,258
West,Enzi-STEM,2023-03-20T16:00:00,,0.7056746999999999,,,,41.315513,-105.583207,2023,3,20,16,0.9,46,776.7,10,612.0,0.0,22.5,264
West,Enzi-STEM,2023-03-20T17:00:00,,0.6443380999999999,,,,41.315513,-105.583207,2023,3,20,17,0.4,49,776.2,14,428.0,0.0,20.0,263
West,Enzi-STEM,2023-03-20T18:00:00,,0.6531673,,,,41.315513,-105.583207,2023,3,20,18,1.0,85,769.4,100,124.0,0.2,3.3,13
West,Enzi-STEM,2023-03-20T19:00:00,,0.8073734,,,,41.315513,-105.583207,2023,3,20,19,-0.1,83,768.8,100,7.0,0.9,3.8,107
West,Enzi-STEM,2023-03-20T20:00:00,,0.8849942,,,,41.315513,-105.583207,2023,3,20,20,-1.3,87,767.9,89,0.0,0.2,6.8,155
West,Enzi-STEM,2023-03-20T21:00:00,,0.8597880999999999,,,,41.315513,-105.583207,2023,3,20,21,-2.9,90,766.6,86,0.0,0.1,7.8,167
West,Enzi-STEM,2023-03-20T22:00:00,,0.6702803,,,,41.315513,-105.583207,2023,3,20,22,-3.1,91,766.6,82,0.0,0.0,8.3,178
West,Enzi-STEM,2023-03-20T23:00:00,,0.6975625,,,,41.315513,-105.583207,2023,3,20,23,-2.7,91,766.6,75,0.0,0.1,7.9,183
West,Enzi-STEM,2023-03-21T00:00:00,,0.9135921,,,,41.315513,-105.583207,2023,3,21,0,-2.9,90,766.3,69,0.0,0.1,6.9,171
West,Enzi-STEM,2023-03-21T01:00:00,,0.9165437,,,,41.315513,-105.583207,2023,3,21,1,-4.0,89,765.5,86,0.0,0.0,6.8,198
West,Enzi-STEM,2023-03-21T02:00:00,,,,,,41.315513,-105.583207,2023,3,21,2,-4.2,89,765.9,100,0.0,0.0,7.6,245
West,Enzi-STEM,2023-03-21T03:00:00,,,,,,41.315513,-105.583207,2023,3,21,3,-3.3,86,768.2,100,0.0,0.2,14.8,271
West,Enzi-STEM,2023-03-21T04:00:00,,,,,,41.315513,-105.583207,2023,3,21,4,-3.0,74,770.5,38,0.0,0.1,19.1,268
West,Enzi-STEM,2023-03-21T05:00:00,,,,,,41.315513,-105.583207,2023,3,21,5,-4.6,66,769.9,1,0.0,0.0,16.3,264
West,Enzi-STEM,2023-03-21T06:00:00,,,,,,41.315513,-105.583207,2023,3,21,6,-5.6,64,769.4,0,0.0,0.0,16.1,260
West,Enzi-STEM,2023-03-21T07:00:00,,,,,,41.315513,-105.583207,2023,3,21,7,-6.2,64,769.2,0,0.0,0.0,19.3,256
West,Enzi-STEM,2023-03-21T08:00:00,,,,,,41.315513,-105.583207,2023,3,21,8,-6.1,65,769.8,1,41.0,0.0,20.1,255
West,Enzi-STEM,2023-03-21T09:00:00,,,,,,41.315513,-105.583207,2023,3,21,9,-4.6,64,770.8,3,212.0,0.0,21.7,251
West,Enzi-STEM,2023-03-21T10:00:00,,0.6393095999999999,,,,41.315513,-105.583207,2023,3,21,10,-2.7,62,771.6,0,385.0,0.0,19.7,242
West,Enzi-STEM,2023-03-21T11:00:00,,0.4901279,,,,41.315513,-105.583207,2023,3,21,11,-1.1,53,771.9,16,567.0,0.0,22.9,244
West,Enzi-STEM,2023-03-21T12:00:00,,0.6206099,,,,41.315513,-105.583207,2023,3,21,12,-0.3,48,771.7,32,672.0,0.0,26.2,257
West,Enzi-STEM,2023-03-21T13:00:00,,0.5567451,,,,41.315513,-105.583207,2023,3,21,13,0.5,43,771.4,56,642.0,0.0,26.8,265
West,Enzi-STEM,2023-03-21T14:00:00,,0.5511973,,,,41.315513,-105.583207,2023,3,21,14,1.2,42,771.1,54,580.0,0.0,26.3,266
West,Enzi-STEM,2023-03-21T15:00:00,,0.5144420999999999,,,,41.315513,-105.583207,2023,3,21,15,1.4,43,770.9,55,513.0,0.0,24.2,265
West,Enzi-STEM,2023-03-21T16:00:00,,0.5594324,,,,41.315513,-105.583207,2023,3,21,16,1.5,46,772.2,3,556.0,0.0,24.1,269
West,Enzi-STEM,2023-03-21T17:00:00,,0.7999419,,,,41.315513,-105.583207,2023,3,21,17,1.3,46,771.6,1,358.0,0.0,18.2,261
West,Enzi-STEM,2023-03-21T18:00:00,,0.7237372,,,,41.315513,-105.583207,2023,3,21,18,0.3,52,771.1,51,183.0,0.0,14.7,259
West,Enzi-STEM,2023-03-21T19:00:00,,,,,,41.315513,-105.583207,2023,3,21,19,-1.9,64,770.1,54,37.0,0.0,9.5,259
West,Enzi-STEM,2023-03-21T20:00:00,,,,,,41.315513,-105.583207,2023,3,21,20,-4.3,63,768.7,47,0.0,0.0,11.1,257
West,Enzi-STEM,2023-03-21T21:00:00,,,,,,41.315513,-105.583207,2023,3,21,21,-6.2,67,768.0,62,0.0,0.0,10.9,276
West,Enzi-STEM,2023-03-21T22:00:00,,0.7912666999999999,,,,41.315513,-105.583207,2023,3,21,22,-7.4,72,767.0,54,0.0,0.0,7.9,294
West,Enzi-STEM,2023-03-21T23:00:00,,,,,,41.315513,-105.583207,2023,3,21,23,-8.1,76,766.2,56,0.0,0.0,6.1,273
West,Enzi-STEM,2023-03-22T00:00:00,,,,,,41.315513,-105.583207,2023,3,22,0,-6.8,73,767.4,60,0.0,0.0,6.5,180
West,Enzi-STEM,2023-03-22T01:00:00,,,,,,41.315513,-105.583207,2023,3,22,1,-8.3,82,767.4,85,0.0,0.0,13.3,139
West,Enzi-STEM,2023-03-22T02:00:00,,0.8887735,,,,41.315513,-105.583207,2023,3,22,2,-7.3,81,769.9,95,0.0,0.1,13.8,133
West,Enzi-STEM,2023-03-22T03:00:00,,,,,,41.315513,-105.583207,2023,3,22,3,-6.7,80,770.7,68,0.0,0.1,16.3,139
West,Enzi-STEM,2023-03-22T04:00:00,,,,,,41.315513,-105.583207,2023,3,22,4,-6.7,80,771.1,41,0.0,0.7,14.6,147
West,Enzi-STEM,2023-03-22T05:00:00,,,,,,41.315513,-105.583207,2023,3,22,5,-6.3,82,770.9,50,0.0,0.0,15.0,150
West,Enzi-STEM,2023-03-22T06:00:00,,,,,,41.315513,-105.583207,2023,3,22,6,-6.1,82,771.1,100,0.0,0.0,15.1,152
West,Enzi-STEM,2023-03-22T07:00:00,,,,,,41.315513,-105.583207,2023,3,22,7,-6.2,81,771.2,100,0.0,0.0,15.1,152
