model_type,bldgname,y_column,imputation_method,feature_method,n_feature,updated_n_feature,time_step,datelevel,rmse,mae,mape,model_file,model_data_path,building_file
xgboost,Old Main,present_elec_kwh,linear_interpolation,rfecv,4,1,1,year,26180.875310011023,26178.57855308219,0.17296484594875053,./models/xgboost/Old_Main_Data_Extended_present_elec_kwh_linear_interpolation_rfecv_4_1_1_year,./models/tmp/Old_Main_Data_Extended_present_elec_kwh_linear_interpolation,Old_Main_Data_Extended.csv
xgboost,Indoor Practice Facility,present_elec_kwh,linear_regression,lassocv,4,1,1,year,41031.2271815605,40761.629074223514,0.1914884255622896,./models/xgboost/Indoor_Practice_Facility_Data_Extended_present_elec_kwh_linear_regression_lassocv_4_1_1_year,./models/tmp/Indoor_Practice_Facility_Data_Extended_present_elec_kwh_linear_regression,Indoor_Practice_Facility_Data_Extended.csv
xgboost,Enzi-STEM,present_elec_kwh,linear_regression,lassocv,4,4,1,year,239089.734617715,238950.04975209187,0.1626998558080525,./models/xgboost/Enzi-STEM_Data_Extended_present_elec_kwh_linear_regression_lassocv_4_4_1_year,./models/tmp/Enzi-STEM_Data_Extended_present_elec_kwh_linear_regression,Enzi-STEM_Data_Extended.csv
xgboost,Centennial Complex,present_chll_tonhr,linear_interpolation,rfecv,5,1,1,year,26436.594086004425,26168.34375,0.08220877722111242,./models/xgboost/Centennial_Complex_Data_Extended_present_chll_tonhr_linear_interpolation_rfecv_5_1_1_year,./models/tmp/Centennial_Complex_Data_Extended_present_chll_tonhr_linear_interpolation,Centennial_Complex_Data_Extended.csv
xgboost,High Bay,present_elec_kwh,linear_interpolation,lassocv,5,4,1,year,297089.94591519365,296870.3000000003,0.1547574105839935,./models/xgboost/High_Bay_Data_Extended_present_elec_kwh_linear_interpolation_lassocv_5_4_1_year,./models/tmp/High_Bay_Data_Extended_present_elec_kwh_linear_interpolation,High_Bay_Data_Extended.csv
xgboost,Enzi-STEM,present_elec_kwh,linear_interpolation,rfecv,7,1,1,year,240118.17867107256,240043.375,0.1629819314985083,./models/xgboost/Enzi-STEM_Data_Extended_present_elec_kwh_linear_interpolation_rfecv_7_1_1_year,./models/tmp/Enzi-STEM_Data_Extended_present_elec_kwh_linear_interpolation,Enzi-STEM_Data_Extended.csv
xgboost,General Storage,present_elec_kwh,prophet,lassocv,7,4,1,year,16714.6594693216,16641.0382619608,0.13027109857487368,./models/xgboost/General_Storage_Data_Extended_present_elec_kwh_prophet_lassocv_7_4_1_year,./models/tmp/General_Storage_Data_Extended_present_elec_kwh_prophet,General_Storage_Data_Extended.csv
xgboost,Coe Library,present_elec_kwh,lstm,rfecv,6,1,1,year,411915.8494756514,411783.67249180377,0.15047694723684962,./models/xgboost/Coe_Library_Data_Extended_present_elec_kwh_lstm_rfecv_6_1_1_year,./models/tmp/Coe_Library_Data_Extended_present_elec_kwh_lstm,Coe_Library_Data_Extended.csv
xgboost,Indoor Practice Facility,present_elec_kwh,linear_interpolation,rfecv,4,1,1,year,41190.453434514035,40732.515625,0.20540382419883027,./models/xgboost/Indoor_Practice_Facility_Data_Extended_present_elec_kwh_linear_interpolation_rfecv_4_1_1_year,./models/tmp/Indoor_Practice_Facility_Data_Extended_present_elec_kwh_linear_interpolation,Indoor_Practice_Facility_Data_Extended.csv
xgboost,Half Acre Gym,present_elec_kwh,linear_interpolation,rfecv,7,1,1,year,92184.02074867029,91920.0625,0.10964191251249322,./models/xgboost/Half_Acre_Gym_Data_Extended_present_elec_kwh_linear_interpolation_rfecv_7_1_1_year,./models/tmp/Half_Acre_Gym_Data_Extended_present_elec_kwh_linear_interpolation,Half_Acre_Gym_Data_Extended.csv
xgboost,Energy Innovation Center,present_htwt_mmbtu,lstm,rfecv,3,1,1,year,716255.4176812357,716247.8739307353,94.91479598069226,./models/xgboost/Energy_Innovation_Center_Data_Extended_present_htwt_mmbtu_lstm_rfecv_3_1_1_year,./models/tmp/Energy_Innovation_Center_Data_Extended_present_htwt_mmbtu_lstm,Energy_Innovation_Center_Data_Extended.csv
xgboost,General Storage,present_elec_kwh,linear_regression,rfecv,4,1,1,year,17091.358779295457,17013.095680785904,0.1312804408813442,./models/xgboost/General_Storage_Data_Extended_present_elec_kwh_linear_regression_rfecv_4_1_1_year,./models/tmp/General_Storage_Data_Extended_present_elec_kwh_linear_regression,General_Storage_Data_Extended.csv
xgboost,Biological Sciences,present_chll_tonhr,linear_interpolation,rfecv,6,1,1,year,11332.33764063829,10996.44531249997,0.2175400808790386,./models/xgboost/Biological_Sciences_Data_Extended_present_chll_tonhr_linear_interpolation_rfecv_6_1_1_year,./models/tmp/Biological_Sciences_Data_Extended_present_chll_tonhr_linear_interpolation,Biological_Sciences_Data_Extended.csv
xgboost,Service Building,present_elec_kwh,prophet,rfecv,7,1,1,year,38690.16785768951,33456.832146803165,0.12204492425053358,./models/xgboost/Service_Building_Data_Extended_present_elec_kwh_prophet_rfecv_7_1_1_year,./models/tmp/Service_Building_Data_Extended_present_elec_kwh_prophet,Service_Building_Data_Extended.csv
xgboost,Earth Sciences,present_chll_tonhr,lstm,rfecv,4,1,1,year,6496.566565231227,6018.346176812032,0.21410891861316556,./models/xgboost/Earth_Sciences_Data_Extended_present_chll_tonhr_lstm_rfecv_4_1_1_year,./models/tmp/Earth_Sciences_Data_Extended_present_chll_tonhr_lstm,Earth_Sciences_Data_Extended.csv
xgboost,Information Technology,present_elec_kwh,linear_interpolation,rfecv,7,1,1,year,661132.9776796525,660608.4500000011,0.18080706027657856,./models/xgboost/Information_Technology_Data_Extended_present_elec_kwh_linear_interpolation_rfecv_7_1_1_year,./models/tmp/Information_Technology_Data_Extended_present_elec_kwh_linear_interpolation,Information_Technology_Data_Extended.csv
xgboost,Geology,present_elec_kwh,lstm,lassocv,4,3,1,year,25435.535832440208,24454.792583465576,0.1689868442055201,./models/xgboost/Geology_Data_Extended_present_elec_kwh_lstm_lassocv_4_3_1_year,./models/tmp/Geology_Data_Extended_present_elec_kwh_lstm,Geology_Data_Extended.csv
xgboost,Old Main,present_elec_kwh,prophet,lassocv,4,3,1,year,27401.049449054917,27308.846773594312,0.17807613859582477,./models/xgboost/Old_Main_Data_Extended_present_elec_kwh_prophet_lassocv_4_3_1_year,./models/tmp/Old_Main_Data_Extended_present_elec_kwh_prophet,Old_Main_Data_Extended.csv
xgboost,Education Annex,present_elec_kwh,linear_regression,rfecv,3,1,1,year,25772.890023918968,25703.922152474566,0.13806684515816015,./models/xgboost/Education_Annex_Data_Extended_present_elec_kwh_linear_regression_rfecv_3_1_1_year,./models/tmp/Education_Annex_Data_Extended_present_elec_kwh_linear_regression,Education_Annex_Data_Extended.csv
xgboost,Williams Conservatory,present_elec_kwh,lstm,lassocv,4,1,1,year,24174.080502413577,19246.62319056189,0.10501141086178521,./models/xgboost/Williams_Conservatory_Data_Extended_present_elec_kwh_lstm_lassocv_4_1_1_year,./models/tmp/Williams_Conservatory_Data_Extended_present_elec_kwh_lstm,Williams_Conservatory_Data_Extended.csv
xgboost,High Bay,present_elec_kwh,linear_regression,lassocv,5,4,1,year,305979.2630970627,305245.218071416,0.15767297414924736,./models/xgboost/High_Bay_Data_Extended_present_elec_kwh_linear_regression_lassocv_5_4_1_year,./models/tmp/High_Bay_Data_Extended_present_elec_kwh_linear_regression,High_Bay_Data_Extended.csv
xgboost,Service Building,present_elec_kwh,linear_interpolation,lassocv,5,2,1,year,43872.98969753486,32565.0,0.113962221023645,./models/xgboost/Service_Building_Data_Extended_present_elec_kwh_linear_interpolation_lassocv_5_2_1_year,./models/tmp/Service_Building_Data_Extended_present_elec_kwh_linear_interpolation,Service_Building_Data_Extended.csv
xgboost,Biological Sciences,present_elec_kwh,linear_interpolation,rfecv,1,1,1,year,266834.2902844823,265897.21153846197,0.14655735909692102,./models/xgboost/Biological_Sciences_Data_Extended_present_elec_kwh_linear_interpolation_rfecv_1_1_1_year,./models/tmp/Biological_Sciences_Data_Extended_present_elec_kwh_linear_interpolation,Biological_Sciences_Data_Extended.csv
