model_type,bldgname,y_column,imputation_method,feature_method,n_feature,updated_n_feature,time_step,datelevel,rmse,mae,mape,model_file,model_data_path,building_file,selected_features_delimited
xgboost,hvaclab,total_ele (kw),lstm,lassocv,3,3,1,hour,1.479577252277647,0.8543097140538299,0.13286835290806084,./models/xgboost/data_total_ele (kw)_lstm_lassocv_3_3_1_hour,./models/tmp/data_total_ele (kw)_lstm,data.csv,chiller PowerScout.AV-1030 (KW)|powerScout 24.AV-61030 (KW)|HVAC Lab.CLG-O (%)|HVAC Lab.CHWS-T (F)|HVAC Lab.STM-O (%)|VAV-5.DPR-O (%)|VAV-5.HTG-O (%)|VAV-4.HTG-O (%)|VAV-6.ZN-SP (F)|VAV-5.SA-F (cfm)|PowerScout 24.AV-1030|PowerScout 24.AV-9030|PowerScout 24.AV-21030|HVAC Lab.HWS-DT (F)|PHW-F|HWP_power(kw)|Fan_power(kw)|Chiller_power(kw)|CWPump_power(kw)
xgboost,hvaclab,total_ele (kw),lstm,rfecv,15,1,1,hour,1.3174607127048437,0.8280851996913484,0.1209648020834463,./models/xgboost/data_total_ele (kw)_lstm_rfecv_15_1_1_hour,./models/tmp/data_total_ele (kw)_lstm,data.csv,VAV-4.EFFHTG-SP (F)
xgboost,hvaclab,total_ele (kw),prophet,rfecv,5,1,1,hour,1.3174607127048437,0.8280851996913484,0.1209648020834463,./models/xgboost/data_total_ele (kw)_prophet_rfecv_5_1_1_hour,./models/tmp/data_total_ele (kw)_prophet,data.csv,VAV-4.EFFHTG-SP (F)
xgboost,hvaclab,total_ele (kw),prophet,lassocv,48,19,1,hour,1.6148289917768388,1.0128563883007866,0.14106968583830892,./models/xgboost/data_total_ele (kw)_prophet_lassocv_48_19_1_hour,./models/tmp/data_total_ele (kw)_prophet,data.csv,chiller PowerScout.AV-1030 (KW)|powerScout 24.AV-61030 (KW)|HVAC Lab.CLG-O (%)|HVAC Lab.CHWS-T (F)|HVAC Lab.STM-O (%)|VAV-5.DPR-O (%)|VAV-5.HTG-O (%)|VAV-4.HTG-O (%)|VAV-6.ZN-SP (F)|VAV-5.SA-F (cfm)|PowerScout 24.AV-1030|PowerScout 24.AV-9030|PowerScout 24.AV-21030|HVAC Lab.HWS-DT (F)|PHW-F|HWP_power(kw)|Fan_power(kw)|Chiller_power(kw)|CWPump_power(kw)
xgboost,hvaclab,total_ele (kw),prophet,lassocv,83,19,1,hour,1.6148289917768388,1.0128563883007866,0.14106968583830892,./models/xgboost/data_total_ele (kw)_prophet_lassocv_83_19_1_hour,./models/tmp/data_total_ele (kw)_prophet,data.csv,chiller PowerScout.AV-1030 (KW)|powerScout 24.AV-61030 (KW)|HVAC Lab.CLG-O (%)|HVAC Lab.CHWS-T (F)|HVAC Lab.STM-O (%)|VAV-5.DPR-O (%)|VAV-5.HTG-O (%)|VAV-4.HTG-O (%)|VAV-6.ZN-SP (F)|VAV-5.SA-F (cfm)|PowerScout 24.AV-1030|PowerScout 24.AV-9030|PowerScout 24.AV-21030|HVAC Lab.HWS-DT (F)|PHW-F|HWP_power(kw)|Fan_power(kw)|Chiller_power(kw)|CWPump_power(kw)
xgboost,hvaclab,total_ele (kw),prophet,rfecv,34,1,1,hour,1.3174607127048437,0.8280851996913484,0.1209648020834463,./models/xgboost/data_total_ele (kw)_prophet_rfecv_34_1_1_hour,./models/tmp/data_total_ele (kw)_prophet,data.csv,VAV-4.EFFHTG-SP (F)
xgboost,hvaclab,total_ele (kw),prophet,lassocv,1,1,1,hour,1.7542400894072647,1.0076493629480614,0.17544528342107527,./models/xgboost/data_total_ele (kw)_prophet_lassocv_1_1_1_hour,./models/tmp/data_total_ele (kw)_prophet,data.csv,chiller PowerScout.AV-1030 (KW)|powerScout 24.AV-61030 (KW)|HVAC Lab.CLG-O (%)|HVAC Lab.CHWS-T (F)|HVAC Lab.STM-O (%)|VAV-5.DPR-O (%)|VAV-5.HTG-O (%)|VAV-4.HTG-O (%)|VAV-6.ZN-SP (F)|VAV-5.SA-F (cfm)|PowerScout 24.AV-1030|PowerScout 24.AV-9030|PowerScout 24.AV-21030|HVAC Lab.HWS-DT (F)|PHW-F|HWP_power(kw)|Fan_power(kw)|Chiller_power(kw)|CWPump_power(kw)
xgboost,hvaclab,total_ele (kw),linear_interpolation,rfecv,33,1,1,hour,1.3174607127048437,0.8280851996913484,0.1209648020834463,./models/xgboost/data_total_ele (kw)_linear_interpolation_rfecv_33_1_1_hour,./models/tmp/data_total_ele (kw)_linear_interpolation,data.csv,VAV-4.EFFHTG-SP (F)
xgboost,hvaclab,total_ele (kw),prophet,lassocv,3,3,1,hour,1.479577252277647,0.8543097140538299,0.13286835290806084,./models/xgboost/data_total_ele (kw)_prophet_lassocv_3_3_1_hour,./models/tmp/data_total_ele (kw)_prophet,data.csv,chiller PowerScout.AV-1030 (KW)|powerScout 24.AV-61030 (KW)|HVAC Lab.CLG-O (%)|HVAC Lab.CHWS-T (F)|HVAC Lab.STM-O (%)|VAV-5.DPR-O (%)|VAV-5.HTG-O (%)|VAV-4.HTG-O (%)|VAV-6.ZN-SP (F)|VAV-5.SA-F (cfm)|PowerScout 24.AV-1030|PowerScout 24.AV-9030|PowerScout 24.AV-21030|HVAC Lab.HWS-DT (F)|PHW-F|HWP_power(kw)|Fan_power(kw)|Chiller_power(kw)|CWPump_power(kw)
xgboost,hvaclab,total_ele (kw),linear_interpolation,rfecv,63,1,1,hour,1.3174607127048437,0.8280851996913484,0.1209648020834463,./models/xgboost/data_total_ele (kw)_linear_interpolation_rfecv_63_1_1_hour,./models/tmp/data_total_ele (kw)_linear_interpolation,data.csv,VAV-4.EFFHTG-SP (F)
xgboost,hvaclab,total_ele (kw),lstm,rfecv,24,1,1,hour,1.3174607127048437,0.8280851996913484,0.1209648020834463,./models/xgboost/data_total_ele (kw)_lstm_rfecv_24_1_1_hour,./models/tmp/data_total_ele (kw)_lstm,data.csv,VAV-4.EFFHTG-SP (F)
xgboost,hvaclab,total_ele (kw),prophet,lassocv,43,19,1,hour,1.6148289917768388,1.0128563883007866,0.14106968583830892,./models/xgboost/data_total_ele (kw)_prophet_lassocv_43_19_1_hour,./models/tmp/data_total_ele (kw)_prophet,data.csv,chiller PowerScout.AV-1030 (KW)|powerScout 24.AV-61030 (KW)|HVAC Lab.CLG-O (%)|HVAC Lab.CHWS-T (F)|HVAC Lab.STM-O (%)|VAV-5.DPR-O (%)|VAV-5.HTG-O (%)|VAV-4.HTG-O (%)|VAV-6.ZN-SP (F)|VAV-5.SA-F (cfm)|PowerScout 24.AV-1030|PowerScout 24.AV-9030|PowerScout 24.AV-21030|HVAC Lab.HWS-DT (F)|PHW-F|HWP_power(kw)|Fan_power(kw)|Chiller_power(kw)|CWPump_power(kw)
xgboost,hvaclab,total_ele (kw),prophet,rfecv,87,1,1,hour,1.3174607127048437,0.8280851996913484,0.1209648020834463,./models/xgboost/data_total_ele (kw)_prophet_rfecv_87_1_1_hour,./models/tmp/data_total_ele (kw)_prophet,data.csv,VAV-4.EFFHTG-SP (F)
