model_type,bldgname,y_column,imputation_method,feature_method,n_feature,updated_n_feature,time_step,datelevel,rmse,mae,mape,model_file,model_data_path,building_file
solos,Information Technology,present_elec_kwh,prophet,rfecv,1,1,24,hour,70.01347333332869,56.15618102313946,0.13429324827959838,./models/solos/Information_Technology_Data_Extended_present_elec_kwh_prophet_rfecv_1_1_24_hour,./models/tmp/Information_Technology_Data_Extended_present_elec_kwh_prophet,Information_Technology_Data_Extended.csv
xgboost,High Bay,present_elec_kwh,linear_regression,lassocv,7,6,24,hour,21.549608593395444,17.17739477050478,0.07813198240561872,./models/xgboost/High_Bay_Data_Extended_present_elec_kwh_linear_regression_lassocv_7_6_24_hour,./models/tmp/High_Bay_Data_Extended_present_elec_kwh_linear_regression,High_Bay_Data_Extended.csv
xgboost,Energy Innovation Center,present_elec_kwh,linear_interpolation,lassocv,4,4,24,hour,6.0699991161896065,4.5564403184926965,0.04236441436855904,./models/xgboost/Energy_Innovation_Center_Data_Extended_present_elec_kwh_linear_interpolation_lassocv_4_4_24_hour,./models/tmp/Energy_Innovation_Center_Data_Extended_present_elec_kwh_linear_interpolation,Energy_Innovation_Center_Data_Extended.csv
xgboost,Enzi-STEM,present_elec_kwh,linear_interpolation,lassocv,5,5,24,hour,16.896504541020324,12.980861647227668,0.07834013607257112,./models/xgboost/Enzi-STEM_Data_Extended_present_elec_kwh_linear_interpolation_lassocv_5_5_24_hour,./models/tmp/Enzi-STEM_Data_Extended_present_elec_kwh_linear_interpolation,Enzi-STEM_Data_Extended.csv
solos,Earth Sciences,present_chll_tonhr,lstm,rfecv,5,5,24,hour,1.9952608654607074,1.3123589892254512,0.7025030773266451,./models/solos/Earth_Sciences_Data_Extended_present_chll_tonhr_lstm_rfecv_5_5_24_hour,./models/tmp/Earth_Sciences_Data_Extended_present_chll_tonhr_lstm,Earth_Sciences_Data_Extended.csv
ensembles,Enzi-STEM,present_elec_kwh,linear_interpolation,lassocv,7,7,24,hour,17.691265325233093,13.891146268339526,0.08658590989260893,./models/ensembles/Enzi-STEM_Data_Extended_present_elec_kwh_linear_interpolation_lassocv_7_7_24_hour,./models/tmp/Enzi-STEM_Data_Extended_present_elec_kwh_linear_interpolation,Enzi-STEM_Data_Extended.csv
solos,Centennial Complex,present_elec_kwh,linear_regression,lassocv,4,4,24,hour,0.012199563380081671,0.009563133116513904,0.08258806390966372,./models/solos/Centennial_Complex_Data_Extended_present_elec_kwh_linear_regression_lassocv_4_4_24_hour,./models/tmp/Centennial_Complex_Data_Extended_present_elec_kwh_linear_regression,Centennial_Complex_Data_Extended.csv
solos,Information Technology,present_elec_kwh,linear_interpolation,rfecv,2,2,24,hour,70.12620277772625,56.21564648492612,0.13433306095316952,./models/solos/Information_Technology_Data_Extended_present_elec_kwh_linear_interpolation_rfecv_2_2_24_hour,./models/tmp/Information_Technology_Data_Extended_present_elec_kwh_linear_interpolation,Information_Technology_Data_Extended.csv
xgboost,Service Building,present_elec_kwh,linear_interpolation,lassocv,2,2,24,hour,10.53685776201462,7.0601718085625365,0.33799604406143047,./models/xgboost/Service_Building_Data_Extended_present_elec_kwh_linear_interpolation_lassocv_2_2_24_hour,./models/tmp/Service_Building_Data_Extended_present_elec_kwh_linear_interpolation,Service_Building_Data_Extended.csv
ensembles,Biological Sciences,present_elec_kwh,prophet,lassocv,4,4,24,hour,29.646627937752754,23.701256398163572,0.12312149817834112,./models/ensembles/Biological_Sciences_Data_Extended_present_elec_kwh_prophet_lassocv_4_4_24_hour,./models/tmp/Biological_Sciences_Data_Extended_present_elec_kwh_prophet,Biological_Sciences_Data_Extended.csv
