model_type,bldgname,y_column,imputation_method,feature_method,n_feature,updated_n_feature,time_step,datelevel,rmse,mae,mape,model_file,model_data_path,building_file
solos,Fine Arts,present_elec_kwh,prophet,rfecv,6,1,12,month,7488.239614429015,5780.288067352977,0.05056629364466926,./models/solos/Fine_Arts_Data_Extended_present_elec_kwh_prophet_rfecv_6_1_12_month,./models/tmp/Fine_Arts_Data_Extended_present_elec_kwh_prophet,Fine_Arts_Data_Extended.csv
ensembles,WTBC,present_elec_kwh,linear_regression,rfecv,3,1,12,month,2648.152709861278,2025.793628579711,0.05083206663459637,./models/ensembles/WTBC_Data_Extended_present_elec_kwh_linear_regression_rfecv_3_1_12_month,./models/tmp/WTBC_Data_Extended_present_elec_kwh_linear_regression,WTBC_Data_Extended.csv
xgboost,Information Technology,present_elec_kwh,linear_regression,lassocv,2,2,12,month,26351.715900379633,22950.380284787683,0.07388747519740849,./models/xgboost/Information_Technology_Data_Extended_present_elec_kwh_linear_regression_lassocv_2_2_12_month,./models/tmp/Information_Technology_Data_Extended_present_elec_kwh_linear_regression,Information_Technology_Data_Extended.csv
xgboost,Earth Sciences,present_chll_tonhr,linear_interpolation,rfecv,7,1,12,month,1787.082805386179,1535.2404089813017,1.0064022788990803,./models/xgboost/Earth_Sciences_Data_Extended_present_chll_tonhr_linear_interpolation_rfecv_7_1_12_month,./models/tmp/Earth_Sciences_Data_Extended_present_chll_tonhr_linear_interpolation,Earth_Sciences_Data_Extended.csv
solos,Coe Library,present_elec_kwh,linear_interpolation,lassocv,6,6,12,month,11147.200163527084,8980.751169135889,0.03831595598319481,./models/solos/Coe_Library_Data_Extended_present_elec_kwh_linear_interpolation_lassocv_6_6_12_month,./models/tmp/Coe_Library_Data_Extended_present_elec_kwh_linear_interpolation,Coe_Library_Data_Extended.csv
ensembles,Indoor Practice Facility,present_elec_kwh,lstm,rfecv,7,4,12,month,4502.307709393487,3936.0508731885775,0.21532712737672913,./models/ensembles/Indoor_Practice_Facility_Data_Extended_present_elec_kwh_lstm_rfecv_7_4_12_month,./models/tmp/Indoor_Practice_Facility_Data_Extended_present_elec_kwh_lstm,Indoor_Practice_Facility_Data_Extended.csv
solos,Earth Sciences,present_chll_tonhr,linear_regression,lassocv,2,2,12,month,1004.6037248081822,855.3603446055666,0.5143878611460873,./models/solos/Earth_Sciences_Data_Extended_present_chll_tonhr_linear_regression_lassocv_2_2_12_month,./models/tmp/Earth_Sciences_Data_Extended_present_chll_tonhr_linear_regression,Earth_Sciences_Data_Extended.csv
xgboost,Enzi-STEM,present_elec_kwh,linear_interpolation,rfecv,2,2,12,month,8319.415660916413,5672.346274038418,0.044656113976657585,./models/xgboost/Enzi-STEM_Data_Extended_present_elec_kwh_linear_interpolation_rfecv_2_2_12_month,./models/tmp/Enzi-STEM_Data_Extended_present_elec_kwh_linear_interpolation,Enzi-STEM_Data_Extended.csv
xgboost,Physical Science,present_chll_tonhr,lstm,rfecv,1,1,12,month,3199.84975924812,2884.184476265591,1.1793469415626805,./models/xgboost/Physical_Science_Data_Extended_present_chll_tonhr_lstm_rfecv_1_1_12_month,./models/tmp/Physical_Science_Data_Extended_present_chll_tonhr_lstm,Physical_Science_Data_Extended.csv
solos,Biological Sciences,present_elec_kwh,linear_interpolation,rfecv,4,4,12,month,9600.88322740763,8189.62662716307,0.05490765741179227,./models/solos/Biological_Sciences_Data_Extended_present_elec_kwh_linear_interpolation_rfecv_4_4_12_month,./models/tmp/Biological_Sciences_Data_Extended_present_elec_kwh_linear_interpolation,Biological_Sciences_Data_Extended.csv
xgboost,Aven Nelson,present_elec_kwh,linear_regression,rfecv,7,4,12,month,1414.5099524337652,1299.8123188514423,0.1026743012655145,./models/xgboost/Aven_Nelson_Data_Extended_present_elec_kwh_linear_regression_rfecv_7_4_12_month,./models/tmp/Aven_Nelson_Data_Extended_present_elec_kwh_linear_regression,Aven_Nelson_Data_Extended.csv
ensembles,Enzi-STEM,present_elec_kwh,prophet,rfecv,2,2,12,month,8286.068165470257,5756.929551309008,0.04503218133424551,./models/ensembles/Enzi-STEM_Data_Extended_present_elec_kwh_prophet_rfecv_2_2_12_month,./models/tmp/Enzi-STEM_Data_Extended_present_elec_kwh_prophet,Enzi-STEM_Data_Extended.csv
xgboost,Geology,present_elec_kwh,prophet,rfecv,2,1,12,month,1059.2795801555444,989.7966682162797,0.07721810970686811,./models/xgboost/Geology_Data_Extended_present_elec_kwh_prophet_rfecv_2_1_12_month,./models/tmp/Geology_Data_Extended_present_elec_kwh_prophet,Geology_Data_Extended.csv
solos,Arts and Sciences,present_elec_kwh,linear_interpolation,lassocv,2,2,12,month,1822.9785435432086,1337.6070507852733,0.07682244051168384,./models/solos/Arts_and_Sciences_Data_Extended_present_elec_kwh_linear_interpolation_lassocv_2_2_12_month,./models/tmp/Arts_and_Sciences_Data_Extended_present_elec_kwh_linear_interpolation,Arts_and_Sciences_Data_Extended.csv
xgboost,Visual Arts,present_elec_kwh,lstm,rfecv,5,2,12,month,5201.127991207942,4572.520836698106,0.08415757068244209,./models/xgboost/Visual_Arts_Data_Extended_present_elec_kwh_lstm_rfecv_5_2_12_month,./models/tmp/Visual_Arts_Data_Extended_present_elec_kwh_lstm,Visual_Arts_Data_Extended.csv
ensembles,Enzi-STEM,present_elec_kwh,lstm,rfecv,4,2,12,month,6209.168885449356,4563.0348294520745,0.03589886190367751,./models/ensembles/Enzi-STEM_Data_Extended_present_elec_kwh_lstm_rfecv_4_2_12_month,./models/tmp/Enzi-STEM_Data_Extended_present_elec_kwh_lstm,Enzi-STEM_Data_Extended.csv
solos,Centennial Complex,present_chll_tonhr,linear_interpolation,lassocv,5,3,12,month,7431.586127745885,6721.592570595026,0.2709382917284597,./models/solos/Centennial_Complex_Data_Extended_present_chll_tonhr_linear_interpolation_lassocv_5_3_12_month,./models/tmp/Centennial_Complex_Data_Extended_present_chll_tonhr_linear_interpolation,Centennial_Complex_Data_Extended.csv
ensembles,Biological Sciences,present_elec_kwh,prophet,lassocv,2,2,12,month,9785.213182387082,8674.754701466034,0.057249473591921084,./models/ensembles/Biological_Sciences_Data_Extended_present_elec_kwh_prophet_lassocv_2_2_12_month,./models/tmp/Biological_Sciences_Data_Extended_present_elec_kwh_prophet,Biological_Sciences_Data_Extended.csv
solos,Earth Sciences,present_chll_tonhr,linear_interpolation,rfecv,6,1,12,month,1787.607023238348,1520.2018523960992,0.9822099898861365,./models/solos/Earth_Sciences_Data_Extended_present_chll_tonhr_linear_interpolation_rfecv_6_1_12_month,./models/tmp/Earth_Sciences_Data_Extended_present_chll_tonhr_linear_interpolation,Earth_Sciences_Data_Extended.csv
solos,Energy Innovation Center,present_elec_kwh,linear_interpolation,rfecv,6,4,12,month,4149.531460958759,3701.185232216537,0.047909473271146835,./models/solos/Energy_Innovation_Center_Data_Extended_present_elec_kwh_linear_interpolation_rfecv_6_4_12_month,./models/tmp/Energy_Innovation_Center_Data_Extended_present_elec_kwh_linear_interpolation,Energy_Innovation_Center_Data_Extended.csv
solos,Centennial Complex,present_elec_kwh,lstm,lassocv,1,1,12,month,3.8890894159353038,3.094992057447935,0.036721308897260295,./models/solos/Centennial_Complex_Data_Extended_present_elec_kwh_lstm_lassocv_1_1_12_month,./models/tmp/Centennial_Complex_Data_Extended_present_elec_kwh_lstm,Centennial_Complex_Data_Extended.csv
ensembles,Engineering,present_elec_kwh,prophet,lassocv,1,1,12,month,23016.576956401103,21953.064145399865,0.1210119536886411,./models/ensembles/Engineering_Data_Extended_present_elec_kwh_prophet_lassocv_1_1_12_month,./models/tmp/Engineering_Data_Extended_present_elec_kwh_prophet,Engineering_Data_Extended.csv
solos,Williams Conservatory,present_elec_kwh,linear_interpolation,rfecv,1,1,12,month,4263.952739099988,3837.2146789005296,0.38559317005927846,./models/solos/Williams_Conservatory_Data_Extended_present_elec_kwh_linear_interpolation_rfecv_1_1_12_month,./models/tmp/Williams_Conservatory_Data_Extended_present_elec_kwh_linear_interpolation,Williams_Conservatory_Data_Extended.csv
ensembles,Service Building,present_elec_kwh,prophet,lassocv,2,2,12,month,2487.0051361910732,2115.2900087388325,0.1096798595940971,./models/ensembles/Service_Building_Data_Extended_present_elec_kwh_prophet_lassocv_2_2_12_month,./models/tmp/Service_Building_Data_Extended_present_elec_kwh_prophet,Service_Building_Data_Extended.csv
xgboost,Service Building,present_elec_kwh,prophet,lassocv,5,5,12,month,2422.154568880458,2094.188728385208,0.10816174194853215,./models/xgboost/Service_Building_Data_Extended_present_elec_kwh_prophet_lassocv_5_5_12_month,./models/tmp/Service_Building_Data_Extended_present_elec_kwh_prophet,Service_Building_Data_Extended.csv
solos,Williams Conservatory,present_elec_kwh,linear_regression,rfecv,5,1,12,month,3794.5477781596637,3442.9761380924397,0.29893284938530146,./models/solos/Williams_Conservatory_Data_Extended_present_elec_kwh_linear_regression_rfecv_5_1_12_month,./models/tmp/Williams_Conservatory_Data_Extended_present_elec_kwh_linear_regression,Williams_Conservatory_Data_Extended.csv
xgboost,College of Education,present_elec_kwh,lstm,rfecv,6,3,12,month,2233.607563810698,1756.5268261249248,0.06099119845669644,./models/xgboost/College_of_Education_Data_Extended_present_elec_kwh_lstm_rfecv_6_3_12_month,./models/tmp/College_of_Education_Data_Extended_present_elec_kwh_lstm,College_of_Education_Data_Extended.csv
xgboost,Half Acre Gym,present_elec_kwh,lstm,rfecv,4,2,12,month,6844.843754101834,4996.495781238263,0.07515195735772423,./models/xgboost/Half_Acre_Gym_Data_Extended_present_elec_kwh_lstm_rfecv_4_2_12_month,./models/tmp/Half_Acre_Gym_Data_Extended_present_elec_kwh_lstm,Half_Acre_Gym_Data_Extended.csv
xgboost,General Storage,present_elec_kwh,linear_interpolation,lassocv,7,7,12,month,949.160841877283,851.0,0.08464690568494163,./models/xgboost/General_Storage_Data_Extended_present_elec_kwh_linear_interpolation_lassocv_7_7_12_month,./models/tmp/General_Storage_Data_Extended_present_elec_kwh_linear_interpolation,General_Storage_Data_Extended.csv
ensembles,Biological Sciences,present_elec_kwh,linear_interpolation,lassocv,5,5,12,month,9804.189514979513,8693.137408837265,0.058027655927848226,./models/ensembles/Biological_Sciences_Data_Extended_present_elec_kwh_linear_interpolation_lassocv_5_5_12_month,./models/tmp/Biological_Sciences_Data_Extended_present_elec_kwh_linear_interpolation,Biological_Sciences_Data_Extended.csv
ensembles,Information Technology,present_elec_kwh,lstm,rfecv,5,1,12,month,26782.00044250937,22451.004605410686,0.07207811042594525,./models/ensembles/Information_Technology_Data_Extended_present_elec_kwh_lstm_rfecv_5_1_12_month,./models/tmp/Information_Technology_Data_Extended_present_elec_kwh_lstm,Information_Technology_Data_Extended.csv
xgboost,Visual Arts,present_elec_kwh,linear_regression,rfecv,3,2,12,month,5411.421036634535,4634.413994922657,0.08385714595934933,./models/xgboost/Visual_Arts_Data_Extended_present_elec_kwh_linear_regression_rfecv_3_2_12_month,./models/tmp/Visual_Arts_Data_Extended_present_elec_kwh_linear_regression,Visual_Arts_Data_Extended.csv
solos,General Storage,present_elec_kwh,lstm,lassocv,4,4,12,month,568.697017506982,510.57242055212123,0.04815826486502,./models/solos/General_Storage_Data_Extended_present_elec_kwh_lstm_lassocv_4_4_12_month,./models/tmp/General_Storage_Data_Extended_present_elec_kwh_lstm,General_Storage_Data_Extended.csv
xgboost,Centennial Complex,present_chll_tonhr,linear_interpolation,lassocv,7,3,12,month,7342.665719690299,6661.990835336538,0.2675796635806714,./models/xgboost/Centennial_Complex_Data_Extended_present_chll_tonhr_linear_interpolation_lassocv_7_3_12_month,./models/tmp/Centennial_Complex_Data_Extended_present_chll_tonhr_linear_interpolation,Centennial_Complex_Data_Extended.csv
solos,Engineering,present_elec_kwh,prophet,lassocv,3,3,12,month,23196.37579441867,22296.886916367286,0.1228038750528589,./models/solos/Engineering_Data_Extended_present_elec_kwh_prophet_lassocv_3_3_12_month,./models/tmp/Engineering_Data_Extended_present_elec_kwh_prophet,Engineering_Data_Extended.csv
xgboost,High Bay,present_elec_kwh,linear_regression,rfecv,5,1,12,month,8471.277019366888,7508.206823016183,0.04538920393379155,./models/xgboost/High_Bay_Data_Extended_present_elec_kwh_linear_regression_rfecv_5_1_12_month,./models/tmp/High_Bay_Data_Extended_present_elec_kwh_linear_regression,High_Bay_Data_Extended.csv
solos,High Bay,present_elec_kwh,linear_regression,rfecv,1,1,12,month,8253.353695779935,7109.049789904102,0.042903597566888566,./models/solos/High_Bay_Data_Extended_present_elec_kwh_linear_regression_rfecv_1_1_12_month,./models/tmp/High_Bay_Data_Extended_present_elec_kwh_linear_regression,High_Bay_Data_Extended.csv
solos,Centennial Complex,present_elec_kwh,linear_regression,lassocv,2,2,12,month,3.4124613765464638,2.489530981637359,0.02956872150207202,./models/solos/Centennial_Complex_Data_Extended_present_elec_kwh_linear_regression_lassocv_2_2_12_month,./models/tmp/Centennial_Complex_Data_Extended_present_elec_kwh_linear_regression,Centennial_Complex_Data_Extended.csv
xgboost,Centennial Complex,present_elec_kwh,prophet,lassocv,7,7,12,month,3.216923445935886,2.362638474338211,0.028271498511002434,./models/xgboost/Centennial_Complex_Data_Extended_present_elec_kwh_prophet_lassocv_7_7_12_month,./models/tmp/Centennial_Complex_Data_Extended_present_elec_kwh_prophet,Centennial_Complex_Data_Extended.csv
solos,Centennial Complex,present_chll_tonhr,linear_interpolation,rfecv,5,3,12,month,7431.586127745885,6721.592570595026,0.2709382917284597,./models/solos/Centennial_Complex_Data_Extended_present_chll_tonhr_linear_interpolation_rfecv_5_3_12_month,./models/tmp/Centennial_Complex_Data_Extended_present_chll_tonhr_linear_interpolation,Centennial_Complex_Data_Extended.csv
xgboost,Indoor Practice Facility,present_elec_kwh,linear_regression,lassocv,7,3,12,month,3934.5469332979555,3542.525997210133,0.19125752539142196,./models/xgboost/Indoor_Practice_Facility_Data_Extended_present_elec_kwh_linear_regression_lassocv_7_3_12_month,./models/tmp/Indoor_Practice_Facility_Data_Extended_present_elec_kwh_linear_regression,Indoor_Practice_Facility_Data_Extended.csv
xgboost,Visual Arts,present_elec_kwh,linear_interpolation,rfecv,6,1,12,month,5848.015148709469,5163.502843559618,0.09319367888351139,./models/xgboost/Visual_Arts_Data_Extended_present_elec_kwh_linear_interpolation_rfecv_6_1_12_month,./models/tmp/Visual_Arts_Data_Extended_present_elec_kwh_linear_interpolation,Visual_Arts_Data_Extended.csv
xgboost,Coe Library,present_elec_kwh,linear_interpolation,rfecv,1,1,12,month,10980.317699206422,8860.49147559072,0.03784648432651863,./models/xgboost/Coe_Library_Data_Extended_present_elec_kwh_linear_interpolation_rfecv_1_1_12_month,./models/tmp/Coe_Library_Data_Extended_present_elec_kwh_linear_interpolation,Coe_Library_Data_Extended.csv
xgboost,Centennial Complex,present_chll_tonhr,linear_interpolation,rfecv,4,3,12,month,7342.665719690299,6661.990835336538,0.2675796635806714,./models/xgboost/Centennial_Complex_Data_Extended_present_chll_tonhr_linear_interpolation_rfecv_4_3_12_month,./models/tmp/Centennial_Complex_Data_Extended_present_chll_tonhr_linear_interpolation,Centennial_Complex_Data_Extended.csv
xgboost,Half Acre Gym,present_elec_kwh,lstm,lassocv,1,1,12,month,6819.664261290585,4903.219939892108,0.07394718519924784,./models/xgboost/Half_Acre_Gym_Data_Extended_present_elec_kwh_lstm_lassocv_1_1_12_month,./models/tmp/Half_Acre_Gym_Data_Extended_present_elec_kwh_lstm,Half_Acre_Gym_Data_Extended.csv
ensembles,Fine Arts,present_elec_kwh,prophet,lassocv,2,2,12,month,7575.732954644313,5880.480435033406,0.05146313613811582,./models/ensembles/Fine_Arts_Data_Extended_present_elec_kwh_prophet_lassocv_2_2_12_month,./models/tmp/Fine_Arts_Data_Extended_present_elec_kwh_prophet,Fine_Arts_Data_Extended.csv
solos,Visual Arts,present_elec_kwh,lstm,rfecv,4,2,12,month,5275.359970739097,4706.121045390077,0.08618690000743927,./models/solos/Visual_Arts_Data_Extended_present_elec_kwh_lstm_rfecv_4_2_12_month,./models/tmp/Visual_Arts_Data_Extended_present_elec_kwh_lstm,Visual_Arts_Data_Extended.csv
ensembles,Earth Sciences,present_chll_tonhr,prophet,lassocv,5,4,12,month,1486.5720799184817,1218.069179343995,0.7851259029871722,./models/ensembles/Earth_Sciences_Data_Extended_present_chll_tonhr_prophet_lassocv_5_4_12_month,./models/tmp/Earth_Sciences_Data_Extended_present_chll_tonhr_prophet,Earth_Sciences_Data_Extended.csv
xgboost,Arts and Sciences,present_elec_kwh,linear_interpolation,rfecv,5,1,12,month,1721.545478552275,1184.9104984641936,0.0673828071962702,./models/xgboost/Arts_and_Sciences_Data_Extended_present_elec_kwh_linear_interpolation_rfecv_5_1_12_month,./models/tmp/Arts_and_Sciences_Data_Extended_present_elec_kwh_linear_interpolation,Arts_and_Sciences_Data_Extended.csv
ensembles,Service Building,present_elec_kwh,lstm,lassocv,3,3,12,month,3261.2574181632053,2569.204779308732,0.14610285530250075,./models/ensembles/Service_Building_Data_Extended_present_elec_kwh_lstm_lassocv_3_3_12_month,./models/tmp/Service_Building_Data_Extended_present_elec_kwh_lstm,Service_Building_Data_Extended.csv
ensembles,Centennial Complex,present_chll_tonhr,lstm,rfecv,6,3,12,month,5564.70281330356,4875.023547802864,0.2036162888271574,./models/ensembles/Centennial_Complex_Data_Extended_present_chll_tonhr_lstm_rfecv_6_3_12_month,./models/tmp/Centennial_Complex_Data_Extended_present_chll_tonhr_lstm,Centennial_Complex_Data_Extended.csv
solos,Energy Innovation Center,present_htwt_mmbtu,lstm,lassocv,7,0,12,month,61435.742867504356,59054.36569513426,231.97489150372223,./models/solos/Energy_Innovation_Center_Data_Extended_present_htwt_mmbtu_lstm_lassocv_7_0_12_month,./models/tmp/Energy_Innovation_Center_Data_Extended_present_htwt_mmbtu_lstm,Energy_Innovation_Center_Data_Extended.csv
xgboost,WRI and Bureau of Mines,present_elec_kwh,linear_regression,rfecv,3,1,12,month,1697.5600465417103,1487.5190714029281,0.038120065312200496,./models/xgboost/WRI_and_Bureau_of_Mines_Data_Extended_present_elec_kwh_linear_regression_rfecv_3_1_12_month,./models/tmp/WRI_and_Bureau_of_Mines_Data_Extended_present_elec_kwh_linear_regression,WRI_and_Bureau_of_Mines_Data_Extended.csv
solos,Student Union,present_elec_kwh,prophet,lassocv,5,0,12,month,6659.002258225425,5493.766905932659,0.06314374469797403,./models/solos/Student_Union_Data_Extended_present_elec_kwh_prophet_lassocv_5_0_12_month,./models/tmp/Student_Union_Data_Extended_present_elec_kwh_prophet,Student_Union_Data_Extended.csv
ensembles,Arts and Sciences,present_elec_kwh,linear_regression,rfecv,7,1,12,month,1586.9876790622832,1077.447219476576,0.059608828615419635,./models/ensembles/Arts_and_Sciences_Data_Extended_present_elec_kwh_linear_regression_rfecv_7_1_12_month,./models/tmp/Arts_and_Sciences_Data_Extended_present_elec_kwh_linear_regression,Arts_and_Sciences_Data_Extended.csv
ensembles,Geology,present_elec_kwh,prophet,rfecv,7,1,12,month,1109.412995823643,1042.6492898756862,0.081417793367842,./models/ensembles/Geology_Data_Extended_present_elec_kwh_prophet_rfecv_7_1_12_month,./models/tmp/Geology_Data_Extended_present_elec_kwh_prophet,Geology_Data_Extended.csv
ensembles,Biological Sciences,present_elec_kwh,linear_regression,rfecv,7,2,12,month,8592.30766835367,7323.514126422922,0.049069726896896045,./models/ensembles/Biological_Sciences_Data_Extended_present_elec_kwh_linear_regression_rfecv_7_2_12_month,./models/tmp/Biological_Sciences_Data_Extended_present_elec_kwh_linear_regression,Biological_Sciences_Data_Extended.csv
solos,Service Building,present_elec_kwh,lstm,rfecv,3,3,12,month,3242.9115802607816,2553.086593685824,0.14504248067307907,./models/solos/Service_Building_Data_Extended_present_elec_kwh_lstm_rfecv_3_3_12_month,./models/tmp/Service_Building_Data_Extended_present_elec_kwh_lstm,Service_Building_Data_Extended.csv
solos,Biological Sciences,present_chll_tonhr,linear_regression,rfecv,2,2,12,month,1275.7449944020286,1202.2824381587498,0.3170629596083578,./models/solos/Biological_Sciences_Data_Extended_present_chll_tonhr_linear_regression_rfecv_2_2_12_month,./models/tmp/Biological_Sciences_Data_Extended_present_chll_tonhr_linear_regression,Biological_Sciences_Data_Extended.csv
ensembles,Fine Arts,present_elec_kwh,lstm,rfecv,1,1,12,month,5926.236795776697,5018.865053922774,0.047652899183185445,./models/ensembles/Fine_Arts_Data_Extended_present_elec_kwh_lstm_rfecv_1_1_12_month,./models/tmp/Fine_Arts_Data_Extended_present_elec_kwh_lstm,Fine_Arts_Data_Extended.csv
xgboost,High Bay,present_elec_kwh,lstm,rfecv,5,1,12,month,8316.129806045074,7418.791991630189,0.045125466512815564,./models/xgboost/High_Bay_Data_Extended_present_elec_kwh_lstm_rfecv_5_1_12_month,./models/tmp/High_Bay_Data_Extended_present_elec_kwh_lstm,High_Bay_Data_Extended.csv
ensembles,Centennial Complex,present_chll_tonhr,lstm,rfecv,3,3,12,month,5564.70281330356,4875.023547802864,0.2036162888271574,./models/ensembles/Centennial_Complex_Data_Extended_present_chll_tonhr_lstm_rfecv_3_3_12_month,./models/tmp/Centennial_Complex_Data_Extended_present_chll_tonhr_lstm,Centennial_Complex_Data_Extended.csv
ensembles,Centennial Complex,present_chll_tonhr,prophet,rfecv,7,2,12,month,6516.4744231575,5661.930829546692,0.22401857901341005,./models/ensembles/Centennial_Complex_Data_Extended_present_chll_tonhr_prophet_rfecv_7_2_12_month,./models/tmp/Centennial_Complex_Data_Extended_present_chll_tonhr_prophet,Centennial_Complex_Data_Extended.csv
solos,Old Main,present_elec_kwh,lstm,lassocv,4,4,12,month,913.9355711452017,759.5031748251125,0.05757395990255006,./models/solos/Old_Main_Data_Extended_present_elec_kwh_lstm_lassocv_4_4_12_month,./models/tmp/Old_Main_Data_Extended_present_elec_kwh_lstm,Old_Main_Data_Extended.csv
solos,General Storage,present_elec_kwh,linear_interpolation,lassocv,6,6,12,month,963.1087461990642,842.9737235421201,0.08450746609058178,./models/solos/General_Storage_Data_Extended_present_elec_kwh_linear_interpolation_lassocv_6_6_12_month,./models/tmp/General_Storage_Data_Extended_present_elec_kwh_linear_interpolation,General_Storage_Data_Extended.csv
solos,General Storage,present_elec_kwh,linear_interpolation,lassocv,4,4,12,month,937.8841378023532,808.0703342697487,0.08104406708896318,./models/solos/General_Storage_Data_Extended_present_elec_kwh_linear_interpolation_lassocv_4_4_12_month,./models/tmp/General_Storage_Data_Extended_present_elec_kwh_linear_interpolation,General_Storage_Data_Extended.csv
xgboost,High Bay,present_elec_kwh,prophet,rfecv,5,1,12,month,8353.760679903158,7339.820743497139,0.0443484433002452,./models/xgboost/High_Bay_Data_Extended_present_elec_kwh_prophet_rfecv_5_1_12_month,./models/tmp/High_Bay_Data_Extended_present_elec_kwh_prophet,High_Bay_Data_Extended.csv
xgboost,Geology,present_elec_kwh,linear_regression,rfecv,6,1,12,month,994.827252928929,917.5973722975139,0.07402616917401199,./models/xgboost/Geology_Data_Extended_present_elec_kwh_linear_regression_rfecv_6_1_12_month,./models/tmp/Geology_Data_Extended_present_elec_kwh_linear_regression,Geology_Data_Extended.csv
ensembles,Energy Innovation Center,present_chll_tonhr,lstm,rfecv,3,1,12,month,140.72523478112643,123.7305248040481,0.3087904075379656,./models/ensembles/Energy_Innovation_Center_Data_Extended_present_chll_tonhr_lstm_rfecv_3_1_12_month,./models/tmp/Energy_Innovation_Center_Data_Extended_present_chll_tonhr_lstm,Energy_Innovation_Center_Data_Extended.csv
ensembles,Arts and Sciences,present_elec_kwh,linear_interpolation,lassocv,7,4,12,month,1763.7414598348776,1260.021427129669,0.07188239868523558,./models/ensembles/Arts_and_Sciences_Data_Extended_present_elec_kwh_linear_interpolation_lassocv_7_4_12_month,./models/tmp/Arts_and_Sciences_Data_Extended_present_elec_kwh_linear_interpolation,Arts_and_Sciences_Data_Extended.csv
ensembles,Physical Science,present_elec_kwh,linear_interpolation,rfecv,6,1,12,month,10618.213342533913,8119.838991374868,0.03998151787085529,./models/ensembles/Physical_Science_Data_Extended_present_elec_kwh_linear_interpolation_rfecv_6_1_12_month,./models/tmp/Physical_Science_Data_Extended_present_elec_kwh_linear_interpolation,Physical_Science_Data_Extended.csv
solos,Williams Conservatory,present_elec_kwh,lstm,lassocv,6,1,12,month,4159.065491534139,3881.4650268662886,0.3448164631166612,./models/solos/Williams_Conservatory_Data_Extended_present_elec_kwh_lstm_lassocv_6_1_12_month,./models/tmp/Williams_Conservatory_Data_Extended_present_elec_kwh_lstm,Williams_Conservatory_Data_Extended.csv
ensembles,Williams Conservatory,present_elec_kwh,linear_interpolation,lassocv,4,0,12,month,4355.878720544137,4063.850127584153,0.39418858156843517,./models/ensembles/Williams_Conservatory_Data_Extended_present_elec_kwh_linear_interpolation_lassocv_4_0_12_month,./models/tmp/Williams_Conservatory_Data_Extended_present_elec_kwh_linear_interpolation,Williams_Conservatory_Data_Extended.csv
xgboost,Energy Innovation Center,present_elec_kwh,lstm,rfecv,1,1,12,month,3577.598085925887,3257.299339633507,0.04168084113604084,./models/xgboost/Energy_Innovation_Center_Data_Extended_present_elec_kwh_lstm_rfecv_1_1_12_month,./models/tmp/Energy_Innovation_Center_Data_Extended_present_elec_kwh_lstm,Energy_Innovation_Center_Data_Extended.csv
solos,Enzi-STEM,present_elec_kwh,lstm,lassocv,7,7,12,month,6489.823987908935,4951.265674603612,0.03900409922447242,./models/solos/Enzi-STEM_Data_Extended_present_elec_kwh_lstm_lassocv_7_7_12_month,./models/tmp/Enzi-STEM_Data_Extended_present_elec_kwh_lstm,Enzi-STEM_Data_Extended.csv
ensembles,Stadium,present_elec_kwh,linear_interpolation,rfecv,4,2,12,month,33597.30471102412,29262.679172244363,0.3212737953444318,./models/ensembles/Stadium_Data_Extended_present_elec_kwh_linear_interpolation_rfecv_4_2_12_month,./models/tmp/Stadium_Data_Extended_present_elec_kwh_linear_interpolation,Stadium_Data_Extended.csv
ensembles,Aven Nelson,present_elec_kwh,linear_interpolation,lassocv,5,5,12,month,1896.4714744854634,1707.6700075561066,0.1420476044612079,./models/ensembles/Aven_Nelson_Data_Extended_present_elec_kwh_linear_interpolation_lassocv_5_5_12_month,./models/tmp/Aven_Nelson_Data_Extended_present_elec_kwh_linear_interpolation,Aven_Nelson_Data_Extended.csv
xgboost,Fine Arts,present_elec_kwh,prophet,lassocv,1,1,12,month,7240.939184941958,5452.378875457914,0.04762897320627112,./models/xgboost/Fine_Arts_Data_Extended_present_elec_kwh_prophet_lassocv_1_1_12_month,./models/tmp/Fine_Arts_Data_Extended_present_elec_kwh_prophet,Fine_Arts_Data_Extended.csv
ensembles,Engineering,present_elec_kwh,prophet,lassocv,7,6,12,month,22774.42917736251,21881.068568673385,0.12052114083340065,./models/ensembles/Engineering_Data_Extended_present_elec_kwh_prophet_lassocv_7_6_12_month,./models/tmp/Engineering_Data_Extended_present_elec_kwh_prophet,Engineering_Data_Extended.csv
xgboost,WRI and Bureau of Mines,present_elec_kwh,linear_regression,rfecv,2,1,12,month,1697.5600465417103,1487.5190714029281,0.038120065312200496,./models/xgboost/WRI_and_Bureau_of_Mines_Data_Extended_present_elec_kwh_linear_regression_rfecv_2_1_12_month,./models/tmp/WRI_and_Bureau_of_Mines_Data_Extended_present_elec_kwh_linear_regression,WRI_and_Bureau_of_Mines_Data_Extended.csv
solos,Biological Sciences,present_chll_tonhr,linear_regression,lassocv,1,1,12,month,1318.2433149533692,1233.9736912049323,0.3217106651012911,./models/solos/Biological_Sciences_Data_Extended_present_chll_tonhr_linear_regression_lassocv_1_1_12_month,./models/tmp/Biological_Sciences_Data_Extended_present_chll_tonhr_linear_regression,Biological_Sciences_Data_Extended.csv
