model_type,bldgname,y_column,imputation_method,feature_method,n_feature,updated_n_feature,time_step,datelevel,rmse,mae,mape,model_file,model_data_path,building_file
ensembles,Centennial Complex,present_elec_kwh,lstm,rfecv,5,1,30,day,0.286971640862181,0.2188122886517323,0.08605264106636092,./models/ensembles/Centennial_Complex_Data_Extended_present_elec_kwh_lstm_rfecv_5_1_30_day,./models/tmp/Centennial_Complex_Data_Extended_present_elec_kwh_lstm,Centennial_Complex_Data_Extended.csv
solos,College of Education,present_elec_kwh,linear_interpolation,rfecv,5,2,30,day,386.1937996725282,327.57607363434323,0.40591290787530077,./models/solos/College_of_Education_Data_Extended_present_elec_kwh_linear_interpolation_rfecv_5_2_30_day,./models/tmp/College_of_Education_Data_Extended_present_elec_kwh_linear_interpolation,College_of_Education_Data_Extended.csv
solos,Stadium,present_elec_kwh,prophet,rfecv,6,4,30,day,897.5868886581981,702.1205588174306,0.21629605219274978,./models/solos/Stadium_Data_Extended_present_elec_kwh_prophet_rfecv_6_4_30_day,./models/tmp/Stadium_Data_Extended_present_elec_kwh_prophet,Stadium_Data_Extended.csv
ensembles,Stadium,present_elec_kwh,lstm,rfecv,3,3,30,day,956.3821837072422,747.0739157274135,0.23041615960351222,./models/ensembles/Stadium_Data_Extended_present_elec_kwh_lstm_rfecv_3_3_30_day,./models/tmp/Stadium_Data_Extended_present_elec_kwh_lstm,Stadium_Data_Extended.csv
solos,Physical Science,present_elec_kwh,linear_interpolation,rfecv,5,1,30,day,601.3657487657723,419.3602523495262,0.06763683114789654,./models/solos/Physical_Science_Data_Extended_present_elec_kwh_linear_interpolation_rfecv_5_1_30_day,./models/tmp/Physical_Science_Data_Extended_present_elec_kwh_linear_interpolation,Physical_Science_Data_Extended.csv
solos,Information Technology,present_elec_kwh,lstm,rfecv,5,2,30,day,856.3709937673831,629.0512451469598,0.06916022414134221,./models/solos/Information_Technology_Data_Extended_present_elec_kwh_lstm_rfecv_5_2_30_day,./models/tmp/Information_Technology_Data_Extended_present_elec_kwh_lstm,Information_Technology_Data_Extended.csv
solos,WRI and Bureau of Mines,present_elec_kwh,lstm,lassocv,5,4,30,day,115.92470489931803,86.6209291686014,0.07241641581127714,./models/solos/WRI_and_Bureau_of_Mines_Data_Extended_present_elec_kwh_lstm_lassocv_5_4_30_day,./models/tmp/WRI_and_Bureau_of_Mines_Data_Extended_present_elec_kwh_lstm,WRI_and_Bureau_of_Mines_Data_Extended.csv
ensembles,Indoor Practice Facility,present_elec_kwh,prophet,rfecv,1,1,30,day,185.69662576841145,144.72077970158276,0.2602269670208384,./models/ensembles/Indoor_Practice_Facility_Data_Extended_present_elec_kwh_prophet_rfecv_1_1_30_day,./models/tmp/Indoor_Practice_Facility_Data_Extended_present_elec_kwh_prophet,Indoor_Practice_Facility_Data_Extended.csv
solos,Half Acre Gym,present_elec_kwh,linear_regression,lassocv,2,2,30,day,645.068286702047,537.1790999299005,0.25304453285291995,./models/solos/Half_Acre_Gym_Data_Extended_present_elec_kwh_linear_regression_lassocv_2_2_30_day,./models/tmp/Half_Acre_Gym_Data_Extended_present_elec_kwh_linear_regression,Half_Acre_Gym_Data_Extended.csv
xgboost,Half Acre Gym,present_elec_kwh,linear_interpolation,lassocv,2,2,30,day,726.8119690811794,602.9201307557405,0.3041242202009789,./models/xgboost/Half_Acre_Gym_Data_Extended_present_elec_kwh_linear_interpolation_lassocv_2_2_30_day,./models/tmp/Half_Acre_Gym_Data_Extended_present_elec_kwh_linear_interpolation,Half_Acre_Gym_Data_Extended.csv
xgboost,General Storage,present_elec_kwh,prophet,rfecv,1,1,30,day,93.64787880363978,77.6114336395401,0.25793046303368844,./models/xgboost/General_Storage_Data_Extended_present_elec_kwh_prophet_rfecv_1_1_30_day,./models/tmp/General_Storage_Data_Extended_present_elec_kwh_prophet,General_Storage_Data_Extended.csv
xgboost,Half Acre Gym,present_elec_kwh,lstm,rfecv,7,2,30,day,656.7096012662435,541.9878094079712,0.2604499111563597,./models/xgboost/Half_Acre_Gym_Data_Extended_present_elec_kwh_lstm_rfecv_7_2_30_day,./models/tmp/Half_Acre_Gym_Data_Extended_present_elec_kwh_lstm,Half_Acre_Gym_Data_Extended.csv
ensembles,Williams Conservatory,present_elec_kwh,linear_interpolation,rfecv,1,1,30,day,92.76151946743462,71.95144959624868,0.2069691789254411,./models/ensembles/Williams_Conservatory_Data_Extended_present_elec_kwh_linear_interpolation_rfecv_1_1_30_day,./models/tmp/Williams_Conservatory_Data_Extended_present_elec_kwh_linear_interpolation,Williams_Conservatory_Data_Extended.csv
ensembles,Coe Library,present_elec_kwh,linear_interpolation,rfecv,3,3,30,day,636.8937627830612,428.53000396541677,0.06226578440161027,./models/ensembles/Coe_Library_Data_Extended_present_elec_kwh_linear_interpolation_rfecv_3_3_30_day,./models/tmp/Coe_Library_Data_Extended_present_elec_kwh_linear_interpolation,Coe_Library_Data_Extended.csv
xgboost,Arts and Sciences,present_elec_kwh,linear_interpolation,rfecv,2,1,30,day,106.8133784693949,80.62463257347818,0.1747670505968962,./models/xgboost/Arts_and_Sciences_Data_Extended_present_elec_kwh_linear_interpolation_rfecv_2_1_30_day,./models/tmp/Arts_and_Sciences_Data_Extended_present_elec_kwh_linear_interpolation,Arts_and_Sciences_Data_Extended.csv
ensembles,Coe Library,present_elec_kwh,linear_interpolation,lassocv,5,5,30,day,657.2313990597778,456.2402267982291,0.06581348586402859,./models/ensembles/Coe_Library_Data_Extended_present_elec_kwh_linear_interpolation_lassocv_5_5_30_day,./models/tmp/Coe_Library_Data_Extended_present_elec_kwh_linear_interpolation,Coe_Library_Data_Extended.csv
solos,Education Annex,present_elec_kwh,prophet,lassocv,3,2,30,day,139.3922323852298,115.63172386395209,0.2514004928465654,./models/solos/Education_Annex_Data_Extended_present_elec_kwh_prophet_lassocv_3_2_30_day,./models/tmp/Education_Annex_Data_Extended_present_elec_kwh_prophet,Education_Annex_Data_Extended.csv
ensembles,Old Main,present_elec_kwh,linear_interpolation,rfecv,4,1,30,day,118.37181594514749,100.56398886144247,0.279737648703101,./models/ensembles/Old_Main_Data_Extended_present_elec_kwh_linear_interpolation_rfecv_4_1_30_day,./models/tmp/Old_Main_Data_Extended_present_elec_kwh_linear_interpolation,Old_Main_Data_Extended.csv
ensembles,General Storage,present_elec_kwh,linear_interpolation,rfecv,5,2,30,day,95.40587596612997,79.82492155778995,0.26329535795519415,./models/ensembles/General_Storage_Data_Extended_present_elec_kwh_linear_interpolation_rfecv_5_2_30_day,./models/tmp/General_Storage_Data_Extended_present_elec_kwh_linear_interpolation,General_Storage_Data_Extended.csv
xgboost,Physical Science,present_chll_tonhr,lstm,lassocv,2,2,30,day,96.31501308768722,67.29124526381155,0.9004439223417123,./models/xgboost/Physical_Science_Data_Extended_present_chll_tonhr_lstm_lassocv_2_2_30_day,./models/tmp/Physical_Science_Data_Extended_present_chll_tonhr_lstm,Physical_Science_Data_Extended.csv
ensembles,WTBC,present_elec_kwh,lstm,lassocv,6,2,30,day,137.60305177229196,101.49660153172631,0.08762672590123541,./models/ensembles/WTBC_Data_Extended_present_elec_kwh_lstm_lassocv_6_2_30_day,./models/tmp/WTBC_Data_Extended_present_elec_kwh_lstm,WTBC_Data_Extended.csv
xgboost,Enzi-STEM,present_elec_kwh,lstm,rfecv,4,2,30,day,342.6203032152753,243.23688309250596,0.06646164322153508,./models/xgboost/Enzi-STEM_Data_Extended_present_elec_kwh_lstm_rfecv_4_2_30_day,./models/tmp/Enzi-STEM_Data_Extended_present_elec_kwh_lstm,Enzi-STEM_Data_Extended.csv
ensembles,Stadium,present_elec_kwh,lstm,lassocv,4,4,30,day,947.5856364894752,737.5166137030172,0.22693786541737554,./models/ensembles/Stadium_Data_Extended_present_elec_kwh_lstm_lassocv_4_4_30_day,./models/tmp/Stadium_Data_Extended_present_elec_kwh_lstm,Stadium_Data_Extended.csv
ensembles,Visual Arts,present_elec_kwh,linear_interpolation,lassocv,2,2,30,day,310.54482006669974,242.07470818963674,0.1399805235910172,./models/ensembles/Visual_Arts_Data_Extended_present_elec_kwh_linear_interpolation_lassocv_2_2_30_day,./models/tmp/Visual_Arts_Data_Extended_present_elec_kwh_linear_interpolation,Visual_Arts_Data_Extended.csv
xgboost,Arts and Sciences,present_elec_kwh,lstm,lassocv,4,3,30,day,87.63590762493014,67.72888237632425,0.13160832275814965,./models/xgboost/Arts_and_Sciences_Data_Extended_present_elec_kwh_lstm_lassocv_4_3_30_day,./models/tmp/Arts_and_Sciences_Data_Extended_present_elec_kwh_lstm,Arts_and_Sciences_Data_Extended.csv
ensembles,Centennial Complex,present_elec_kwh,linear_interpolation,lassocv,7,3,30,day,0.34548727993744177,0.2650337487165928,0.10505906438058328,./models/ensembles/Centennial_Complex_Data_Extended_present_elec_kwh_linear_interpolation_lassocv_7_3_30_day,./models/tmp/Centennial_Complex_Data_Extended_present_elec_kwh_linear_interpolation,Centennial_Complex_Data_Extended.csv
ensembles,Old Main,present_elec_kwh,linear_interpolation,lassocv,2,2,30,day,119.2528101626994,101.51692561503921,0.2791098898567673,./models/ensembles/Old_Main_Data_Extended_present_elec_kwh_linear_interpolation_lassocv_2_2_30_day,./models/tmp/Old_Main_Data_Extended_present_elec_kwh_linear_interpolation,Old_Main_Data_Extended.csv
ensembles,College of Education,present_elec_kwh,linear_regression,lassocv,6,6,30,day,318.95090261968744,263.964819314032,0.31964841699699786,./models/ensembles/College_of_Education_Data_Extended_present_elec_kwh_linear_regression_lassocv_6_6_30_day,./models/tmp/College_of_Education_Data_Extended_present_elec_kwh_linear_regression,College_of_Education_Data_Extended.csv
ensembles,Old Main,present_elec_kwh,lstm,lassocv,1,1,30,day,103.83082943333714,86.3258849076428,0.2301031908621627,./models/ensembles/Old_Main_Data_Extended_present_elec_kwh_lstm_lassocv_1_1_30_day,./models/tmp/Old_Main_Data_Extended_present_elec_kwh_lstm,Old_Main_Data_Extended.csv
xgboost,Physical Science,present_chll_tonhr,prophet,lassocv,2,2,30,day,96.44784491812972,73.01669088683968,0.7668616384827414,./models/xgboost/Physical_Science_Data_Extended_present_chll_tonhr_prophet_lassocv_2_2_30_day,./models/tmp/Physical_Science_Data_Extended_present_chll_tonhr_prophet,Physical_Science_Data_Extended.csv
xgboost,Geology,present_elec_kwh,linear_regression,lassocv,3,3,30,day,81.45725042491495,63.693051299328495,0.1786783710090781,./models/xgboost/Geology_Data_Extended_present_elec_kwh_linear_regression_lassocv_3_3_30_day,./models/tmp/Geology_Data_Extended_present_elec_kwh_linear_regression,Geology_Data_Extended.csv
solos,WRI and Bureau of Mines,present_elec_kwh,linear_regression,lassocv,4,3,30,day,105.24298432570735,77.30449074836021,0.06524106603606439,./models/solos/WRI_and_Bureau_of_Mines_Data_Extended_present_elec_kwh_linear_regression_lassocv_4_3_30_day,./models/tmp/WRI_and_Bureau_of_Mines_Data_Extended_present_elec_kwh_linear_regression,WRI_and_Bureau_of_Mines_Data_Extended.csv
solos,Old Main,present_elec_kwh,linear_interpolation,rfecv,1,1,30,day,117.68796170630517,99.86869489393018,0.2801431925632955,./models/solos/Old_Main_Data_Extended_present_elec_kwh_linear_interpolation_rfecv_1_1_30_day,./models/tmp/Old_Main_Data_Extended_present_elec_kwh_linear_interpolation,Old_Main_Data_Extended.csv
solos,Visual Arts,present_elec_kwh,prophet,lassocv,4,4,30,day,291.15993676652977,230.90594748230453,0.13240898435737977,./models/solos/Visual_Arts_Data_Extended_present_elec_kwh_prophet_lassocv_4_4_30_day,./models/tmp/Visual_Arts_Data_Extended_present_elec_kwh_prophet,Visual_Arts_Data_Extended.csv
solos,Indoor Practice Facility,present_elec_kwh,lstm,lassocv,2,2,30,day,201.27593096347556,155.6113280813927,0.29410012185003237,./models/solos/Indoor_Practice_Facility_Data_Extended_present_elec_kwh_lstm_lassocv_2_2_30_day,./models/tmp/Indoor_Practice_Facility_Data_Extended_present_elec_kwh_lstm,Indoor_Practice_Facility_Data_Extended.csv
ensembles,Centennial Complex,present_elec_kwh,prophet,lassocv,3,3,30,day,0.3075665661043007,0.23475420978659373,0.09212782427284398,./models/ensembles/Centennial_Complex_Data_Extended_present_elec_kwh_prophet_lassocv_3_3_30_day,./models/tmp/Centennial_Complex_Data_Extended_present_elec_kwh_prophet,Centennial_Complex_Data_Extended.csv
xgboost,Stadium,present_elec_kwh,linear_regression,rfecv,5,4,30,day,895.2761929902398,705.149652590646,0.21681111500964315,./models/xgboost/Stadium_Data_Extended_present_elec_kwh_linear_regression_rfecv_5_4_30_day,./models/tmp/Stadium_Data_Extended_present_elec_kwh_linear_regression,Stadium_Data_Extended.csv
xgboost,Old Main,present_elec_kwh,lstm,rfecv,7,1,30,day,102.75541374221376,85.59435228517435,0.2273963899868856,./models/xgboost/Old_Main_Data_Extended_present_elec_kwh_lstm_rfecv_7_1_30_day,./models/tmp/Old_Main_Data_Extended_present_elec_kwh_lstm,Old_Main_Data_Extended.csv
solos,Centennial Complex,present_chll_tonhr,prophet,lassocv,6,6,30,day,268.6218665469725,213.318354122262,0.25238790131892547,./models/solos/Centennial_Complex_Data_Extended_present_chll_tonhr_prophet_lassocv_6_6_30_day,./models/tmp/Centennial_Complex_Data_Extended_present_chll_tonhr_prophet,Centennial_Complex_Data_Extended.csv
xgboost,Biological Sciences,present_chll_tonhr,prophet,lassocv,7,4,30,day,37.645039676334825,28.619483019274877,0.2271512270185124,./models/xgboost/Biological_Sciences_Data_Extended_present_chll_tonhr_prophet_lassocv_7_4_30_day,./models/tmp/Biological_Sciences_Data_Extended_present_chll_tonhr_prophet,Biological_Sciences_Data_Extended.csv
solos,Coe Library,present_elec_kwh,lstm,rfecv,2,2,30,day,574.4317786693803,404.60854323831563,0.05863315024611749,./models/solos/Coe_Library_Data_Extended_present_elec_kwh_lstm_rfecv_2_2_30_day,./models/tmp/Coe_Library_Data_Extended_present_elec_kwh_lstm,Coe_Library_Data_Extended.csv
xgboost,Indoor Practice Facility,present_elec_kwh,linear_regression,rfecv,6,6,30,day,170.70258457764112,134.3476691516842,0.24636295656021528,./models/xgboost/Indoor_Practice_Facility_Data_Extended_present_elec_kwh_linear_regression_rfecv_6_6_30_day,./models/tmp/Indoor_Practice_Facility_Data_Extended_present_elec_kwh_linear_regression,Indoor_Practice_Facility_Data_Extended.csv
xgboost,Centennial Complex,present_elec_kwh,prophet,lassocv,1,1,30,day,0.31804478240925926,0.23691056780589467,0.09321642833254713,./models/xgboost/Centennial_Complex_Data_Extended_present_elec_kwh_prophet_lassocv_1_1_30_day,./models/tmp/Centennial_Complex_Data_Extended_present_elec_kwh_prophet,Centennial_Complex_Data_Extended.csv
ensembles,Earth Sciences,present_chll_tonhr,linear_interpolation,lassocv,1,1,30,day,49.28745323601737,33.45132774052672,0.6647339001394922,./models/ensembles/Earth_Sciences_Data_Extended_present_chll_tonhr_linear_interpolation_lassocv_1_1_30_day,./models/tmp/Earth_Sciences_Data_Extended_present_chll_tonhr_linear_interpolation,Earth_Sciences_Data_Extended.csv
ensembles,Geology,present_elec_kwh,linear_interpolation,lassocv,4,3,30,day,117.88110409762598,95.28785848798069,0.25537116957591643,./models/ensembles/Geology_Data_Extended_present_elec_kwh_linear_interpolation_lassocv_4_3_30_day,./models/tmp/Geology_Data_Extended_present_elec_kwh_linear_interpolation,Geology_Data_Extended.csv
xgboost,Energy Innovation Center,present_elec_kwh,lstm,lassocv,2,2,30,day,216.78359070307673,145.15212141540945,0.06193702315451337,./models/xgboost/Energy_Innovation_Center_Data_Extended_present_elec_kwh_lstm_lassocv_2_2_30_day,./models/tmp/Energy_Innovation_Center_Data_Extended_present_elec_kwh_lstm,Energy_Innovation_Center_Data_Extended.csv
ensembles,Biological Sciences,present_chll_tonhr,linear_interpolation,lassocv,2,2,30,day,48.79464843446842,35.97393271681155,0.33550406274793615,./models/ensembles/Biological_Sciences_Data_Extended_present_chll_tonhr_linear_interpolation_lassocv_2_2_30_day,./models/tmp/Biological_Sciences_Data_Extended_present_chll_tonhr_linear_interpolation,Biological_Sciences_Data_Extended.csv
xgboost,Energy Innovation Center,present_elec_kwh,prophet,lassocv,6,3,30,day,209.25132114153672,147.7907099589199,0.06281966680315942,./models/xgboost/Energy_Innovation_Center_Data_Extended_present_elec_kwh_prophet_lassocv_6_3_30_day,./models/tmp/Energy_Innovation_Center_Data_Extended_present_elec_kwh_prophet,Energy_Innovation_Center_Data_Extended.csv
ensembles,WTBC,present_elec_kwh,linear_regression,lassocv,4,2,30,day,127.61261311671528,89.24873774678494,0.07792003019412663,./models/ensembles/WTBC_Data_Extended_present_elec_kwh_linear_regression_lassocv_4_2_30_day,./models/tmp/WTBC_Data_Extended_present_elec_kwh_linear_regression,WTBC_Data_Extended.csv
xgboost,Energy Innovation Center,present_chll_tonhr,prophet,rfecv,4,1,30,day,2.4371496851415793,1.91134244863439,0.14678216361279028,./models/xgboost/Energy_Innovation_Center_Data_Extended_present_chll_tonhr_prophet_rfecv_4_1_30_day,./models/tmp/Energy_Innovation_Center_Data_Extended_present_chll_tonhr_prophet,Energy_Innovation_Center_Data_Extended.csv
ensembles,Engineering,present_elec_kwh,lstm,lassocv,5,4,30,day,600.5791652359976,430.42071032778153,0.0775265522121669,./models/ensembles/Engineering_Data_Extended_present_elec_kwh_lstm_lassocv_5_4_30_day,./models/tmp/Engineering_Data_Extended_present_elec_kwh_lstm,Engineering_Data_Extended.csv
solos,Stadium,present_elec_kwh,linear_interpolation,rfecv,4,4,30,day,1182.277824370835,905.5081748023043,0.5913012792686316,./models/solos/Stadium_Data_Extended_present_elec_kwh_linear_interpolation_rfecv_4_4_30_day,./models/tmp/Stadium_Data_Extended_present_elec_kwh_linear_interpolation,Stadium_Data_Extended.csv
xgboost,Geology,present_elec_kwh,linear_interpolation,lassocv,2,2,30,day,114.80818349944617,93.8496241696198,0.2507750518042814,./models/xgboost/Geology_Data_Extended_present_elec_kwh_linear_interpolation_lassocv_2_2_30_day,./models/tmp/Geology_Data_Extended_present_elec_kwh_linear_interpolation,Geology_Data_Extended.csv
ensembles,Physical Science,present_elec_kwh,linear_regression,lassocv,4,3,30,day,510.61256139955015,345.66747828717996,0.05556322336600013,./models/ensembles/Physical_Science_Data_Extended_present_elec_kwh_linear_regression_lassocv_4_3_30_day,./models/tmp/Physical_Science_Data_Extended_present_elec_kwh_linear_regression,Physical_Science_Data_Extended.csv
ensembles,Geology,present_elec_kwh,lstm,lassocv,7,3,30,day,99.41821255228362,80.75897286015383,0.22116764034223507,./models/ensembles/Geology_Data_Extended_present_elec_kwh_lstm_lassocv_7_3_30_day,./models/tmp/Geology_Data_Extended_present_elec_kwh_lstm,Geology_Data_Extended.csv
xgboost,Stadium,present_elec_kwh,linear_regression,rfecv,6,4,30,day,895.2761929902398,705.149652590646,0.21681111500964315,./models/xgboost/Stadium_Data_Extended_present_elec_kwh_linear_regression_rfecv_6_4_30_day,./models/tmp/Stadium_Data_Extended_present_elec_kwh_linear_regression,Stadium_Data_Extended.csv
solos,WTBC,present_elec_kwh,linear_interpolation,lassocv,6,2,30,day,169.1468466307065,127.18140509591622,0.11039346461289741,./models/solos/WTBC_Data_Extended_present_elec_kwh_linear_interpolation_lassocv_6_2_30_day,./models/tmp/WTBC_Data_Extended_present_elec_kwh_linear_interpolation,WTBC_Data_Extended.csv
solos,Physical Science,present_chll_tonhr,lstm,rfecv,2,2,30,day,108.71033204078846,69.73753539769329,0.9018021750078572,./models/solos/Physical_Science_Data_Extended_present_chll_tonhr_lstm_rfecv_2_2_30_day,./models/tmp/Physical_Science_Data_Extended_present_chll_tonhr_lstm,Physical_Science_Data_Extended.csv
ensembles,Old Main,present_elec_kwh,linear_regression,lassocv,3,3,30,day,102.5249263147968,83.77346447314717,0.22387140769839772,./models/ensembles/Old_Main_Data_Extended_present_elec_kwh_linear_regression_lassocv_3_3_30_day,./models/tmp/Old_Main_Data_Extended_present_elec_kwh_linear_regression,Old_Main_Data_Extended.csv
ensembles,Physical Science,present_elec_kwh,linear_regression,lassocv,2,2,30,day,508.6228465011245,343.39266445877206,0.05531951470767448,./models/ensembles/Physical_Science_Data_Extended_present_elec_kwh_linear_regression_lassocv_2_2_30_day,./models/tmp/Physical_Science_Data_Extended_present_elec_kwh_linear_regression,Physical_Science_Data_Extended.csv
solos,Energy Innovation Center,present_elec_kwh,prophet,rfecv,6,1,30,day,200.94019990890823,146.91721843000337,0.06251987408019437,./models/solos/Energy_Innovation_Center_Data_Extended_present_elec_kwh_prophet_rfecv_6_1_30_day,./models/tmp/Energy_Innovation_Center_Data_Extended_present_elec_kwh_prophet,Energy_Innovation_Center_Data_Extended.csv
solos,High Bay,present_elec_kwh,prophet,lassocv,6,1,30,day,295.45600706908147,158.6870920182046,0.033659947789289935,./models/solos/High_Bay_Data_Extended_present_elec_kwh_prophet_lassocv_6_1_30_day,./models/tmp/High_Bay_Data_Extended_present_elec_kwh_prophet,High_Bay_Data_Extended.csv
ensembles,Biological Sciences,present_elec_kwh,linear_interpolation,rfecv,5,2,30,day,507.54537178843117,386.6246888222398,0.08649059064764031,./models/ensembles/Biological_Sciences_Data_Extended_present_elec_kwh_linear_interpolation_rfecv_5_2_30_day,./models/tmp/Biological_Sciences_Data_Extended_present_elec_kwh_linear_interpolation,Biological_Sciences_Data_Extended.csv
solos,Energy Innovation Center,present_htwt_mmbtu,linear_interpolation,lassocv,5,1,30,day,826.7410307688865,279.7461494659101,16.562699859507216,./models/solos/Energy_Innovation_Center_Data_Extended_present_htwt_mmbtu_linear_interpolation_lassocv_5_1_30_day,./models/tmp/Energy_Innovation_Center_Data_Extended_present_htwt_mmbtu_linear_interpolation,Energy_Innovation_Center_Data_Extended.csv
solos,Arts and Sciences,present_elec_kwh,linear_regression,lassocv,5,3,30,day,86.18555737396984,65.23673306232067,0.1271446259041722,./models/solos/Arts_and_Sciences_Data_Extended_present_elec_kwh_linear_regression_lassocv_5_3_30_day,./models/tmp/Arts_and_Sciences_Data_Extended_present_elec_kwh_linear_regression,Arts_and_Sciences_Data_Extended.csv
xgboost,Energy Innovation Center,present_elec_kwh,linear_regression,rfecv,2,2,30,day,198.62030845315027,139.09816629364727,0.05967334912909981,./models/xgboost/Energy_Innovation_Center_Data_Extended_present_elec_kwh_linear_regression_rfecv_2_2_30_day,./models/tmp/Energy_Innovation_Center_Data_Extended_present_elec_kwh_linear_regression,Energy_Innovation_Center_Data_Extended.csv
ensembles,Fine Arts,present_elec_kwh,linear_interpolation,rfecv,5,2,30,day,619.2304534576326,489.0705064277256,0.14597046940993796,./models/ensembles/Fine_Arts_Data_Extended_present_elec_kwh_linear_interpolation_rfecv_5_2_30_day,./models/tmp/Fine_Arts_Data_Extended_present_elec_kwh_linear_interpolation,Fine_Arts_Data_Extended.csv
solos,Geology,present_elec_kwh,lstm,rfecv,3,2,30,day,102.21949760487168,82.21678071702189,0.22617373110044814,./models/solos/Geology_Data_Extended_present_elec_kwh_lstm_rfecv_3_2_30_day,./models/tmp/Geology_Data_Extended_present_elec_kwh_lstm,Geology_Data_Extended.csv
solos,Aven Nelson,present_elec_kwh,linear_regression,rfecv,4,2,30,day,79.8484301599331,61.72010029992934,0.16656459315148317,./models/solos/Aven_Nelson_Data_Extended_present_elec_kwh_linear_regression_rfecv_4_2_30_day,./models/tmp/Aven_Nelson_Data_Extended_present_elec_kwh_linear_regression,Aven_Nelson_Data_Extended.csv
solos,Student Union,present_elec_kwh,linear_regression,rfecv,5,1,30,day,731.0865695633934,594.2650773429101,0.22890698511610175,./models/solos/Student_Union_Data_Extended_present_elec_kwh_linear_regression_rfecv_5_1_30_day,./models/tmp/Student_Union_Data_Extended_present_elec_kwh_linear_regression,Student_Union_Data_Extended.csv
xgboost,Education Annex,present_elec_kwh,prophet,rfecv,7,2,30,day,139.33316999061492,114.99720504943406,0.2509007344191874,./models/xgboost/Education_Annex_Data_Extended_present_elec_kwh_prophet_rfecv_7_2_30_day,./models/tmp/Education_Annex_Data_Extended_present_elec_kwh_prophet,Education_Annex_Data_Extended.csv
solos,Biological Sciences,present_elec_kwh,linear_interpolation,lassocv,7,7,30,day,521.8904529239246,396.09135394867906,0.08829699426445838,./models/solos/Biological_Sciences_Data_Extended_present_elec_kwh_linear_interpolation_lassocv_7_7_30_day,./models/tmp/Biological_Sciences_Data_Extended_present_elec_kwh_linear_interpolation,Biological_Sciences_Data_Extended.csv
ensembles,WRI and Bureau of Mines,present_elec_kwh,linear_interpolation,lassocv,6,4,30,day,133.39618579836505,99.24697929985042,0.08217575059600161,./models/ensembles/WRI_and_Bureau_of_Mines_Data_Extended_present_elec_kwh_linear_interpolation_lassocv_6_4_30_day,./models/tmp/WRI_and_Bureau_of_Mines_Data_Extended_present_elec_kwh_linear_interpolation,WRI_and_Bureau_of_Mines_Data_Extended.csv
xgboost,Service Building,present_elec_kwh,linear_interpolation,lassocv,7,1,30,day,236.43341699703254,196.5459223009575,0.4007042490456355,./models/xgboost/Service_Building_Data_Extended_present_elec_kwh_linear_interpolation_lassocv_7_1_30_day,./models/tmp/Service_Building_Data_Extended_present_elec_kwh_linear_interpolation,Service_Building_Data_Extended.csv
xgboost,Centennial Complex,present_chll_tonhr,prophet,lassocv,3,3,30,day,259.9209789359703,207.1030956852755,0.24436385982998574,./models/xgboost/Centennial_Complex_Data_Extended_present_chll_tonhr_prophet_lassocv_3_3_30_day,./models/tmp/Centennial_Complex_Data_Extended_present_chll_tonhr_prophet,Centennial_Complex_Data_Extended.csv
solos,Visual Arts,present_elec_kwh,lstm,rfecv,7,2,30,day,310.74447206456136,245.41305962157293,0.14276713466301652,./models/solos/Visual_Arts_Data_Extended_present_elec_kwh_lstm_rfecv_7_2_30_day,./models/tmp/Visual_Arts_Data_Extended_present_elec_kwh_lstm,Visual_Arts_Data_Extended.csv
xgboost,Information Technology,present_elec_kwh,linear_interpolation,lassocv,3,3,30,day,1029.6405492224428,774.5789315233673,0.0850466343619433,./models/xgboost/Information_Technology_Data_Extended_present_elec_kwh_linear_interpolation_lassocv_3_3_30_day,./models/tmp/Information_Technology_Data_Extended_present_elec_kwh_linear_interpolation,Information_Technology_Data_Extended.csv
solos,Service Building,present_elec_kwh,linear_interpolation,rfecv,6,1,30,day,239.74096607481872,196.08326135813851,0.3987971597282272,./models/solos/Service_Building_Data_Extended_present_elec_kwh_linear_interpolation_rfecv_6_1_30_day,./models/tmp/Service_Building_Data_Extended_present_elec_kwh_linear_interpolation,Service_Building_Data_Extended.csv
ensembles,Arts and Sciences,present_elec_kwh,linear_regression,lassocv,7,3,30,day,85.31972593350888,64.9762083488482,0.12601314407696879,./models/ensembles/Arts_and_Sciences_Data_Extended_present_elec_kwh_linear_regression_lassocv_7_3_30_day,./models/tmp/Arts_and_Sciences_Data_Extended_present_elec_kwh_linear_regression,Arts_and_Sciences_Data_Extended.csv
ensembles,Earth Sciences,present_chll_tonhr,linear_regression,rfecv,4,4,30,day,28.84454049433592,21.55793377068235,0.4625371289364891,./models/ensembles/Earth_Sciences_Data_Extended_present_chll_tonhr_linear_regression_rfecv_4_4_30_day,./models/tmp/Earth_Sciences_Data_Extended_present_chll_tonhr_linear_regression,Earth_Sciences_Data_Extended.csv
solos,Indoor Practice Facility,present_elec_kwh,lstm,rfecv,4,2,30,day,201.27593096347556,155.6113280813927,0.29410012185003237,./models/solos/Indoor_Practice_Facility_Data_Extended_present_elec_kwh_lstm_rfecv_4_2_30_day,./models/tmp/Indoor_Practice_Facility_Data_Extended_present_elec_kwh_lstm,Indoor_Practice_Facility_Data_Extended.csv
