model_type,bldgname,y_column,imputation_method,feature_method,n_feature,updated_n_feature,time_step,datelevel,rmse,mae,mape,model_file,model_data_path,building_file,selected_features_delimited
xgboost,Centennial Complex,present_elec_kwh,linear_regression,rfecv,0,0,1,year,145.3387340273177,144.78505556736673,0.13972737081180495,./models/xgboost/Centennial_Complex_Data_Extended_present_elec_kwh_linear_regression_rfecv_0_0_1_year,./models/imp/Centennial_Complex_Data_Extended_present_elec_kwh_linear_regression,Centennial_Complex_Data_Extended.csv,
xgboost,Centennial Complex,present_elec_kwh,prophet,rfecv,0,0,1,year,145.17853346625532,144.35123584598068,0.1391055888556995,./models/xgboost/Centennial_Complex_Data_Extended_present_elec_kwh_prophet_rfecv_0_0_1_year,./models/imp/Centennial_Complex_Data_Extended_present_elec_kwh_prophet,Centennial_Complex_Data_Extended.csv,
xgboost,Centennial Complex,present_elec_kwh,lstm,rfecv,0,0,1,year,149.98818054529937,149.32192325278544,0.14437022172869068,./models/xgboost/Centennial_Complex_Data_Extended_present_elec_kwh_lstm_rfecv_0_0_1_year,./models/imp/Centennial_Complex_Data_Extended_present_elec_kwh_lstm,Centennial_Complex_Data_Extended.csv,
xgboost,Centennial Complex,present_chll_tonh,linear_interpolation,rfecv,0,0,1,year,26436.594086004425,26168.34375,0.08220877722111242,./models/xgboost/Centennial_Complex_Data_Extended_present_chll_tonh_linear_interpolation_rfecv_0_0_1_year,./models/imp/Centennial_Complex_Data_Extended_present_chll_tonh_linear_interpolation,Centennial_Complex_Data_Extended.csv,
xgboost,Centennial Complex,present_chll_tonh,linear_regression,rfecv,0,0,1,year,27983.5703841408,27979.659615488345,0.08959656222711342,./models/xgboost/Centennial_Complex_Data_Extended_present_chll_tonh_linear_regression_rfecv_0_0_1_year,./models/imp/Centennial_Complex_Data_Extended_present_chll_tonh_linear_regression,Centennial_Complex_Data_Extended.csv,
xgboost,Centennial Complex,present_chll_tonh,prophet,rfecv,0,0,1,year,29107.29175932313,29096.86954645888,0.09080107975067754,./models/xgboost/Centennial_Complex_Data_Extended_present_chll_tonh_prophet_rfecv_0_0_1_year,./models/imp/Centennial_Complex_Data_Extended_present_chll_tonh_prophet,Centennial_Complex_Data_Extended.csv,
xgboost,Centennial Complex,present_chll_tonh,lstm,rfecv,0,0,1,year,25939.9600140425,25911.725018244615,0.08360156184779435,./models/xgboost/Centennial_Complex_Data_Extended_present_chll_tonh_lstm_rfecv_0_0_1_year,./models/imp/Centennial_Complex_Data_Extended_present_chll_tonh_lstm,Centennial_Complex_Data_Extended.csv,
xgboost,Coe Library,present_elec_kwh,linear_interpolation,rfecv,0,0,1,year,409971.5624651614,409939.89615383744,0.15004887344019224,./models/xgboost/Coe_Library_Data_Extended_present_elec_kwh_linear_interpolation_rfecv_0_0_1_year,./models/imp/Coe_Library_Data_Extended_present_elec_kwh_linear_interpolation,Coe_Library_Data_Extended.csv,
xgboost,Coe Library,present_elec_kwh,linear_regression,rfecv,0,0,1,year,411209.80569821777,411112.5808811723,0.15029583193923496,./models/xgboost/Coe_Library_Data_Extended_present_elec_kwh_linear_regression_rfecv_0_0_1_year,./models/imp/Coe_Library_Data_Extended_present_elec_kwh_linear_regression,Coe_Library_Data_Extended.csv,
xgboost,Coe Library,present_elec_kwh,prophet,rfecv,0,0,1,year,417309.6801323558,417065.88491265127,0.15181687899108043,./models/xgboost/Coe_Library_Data_Extended_present_elec_kwh_prophet_rfecv_0_0_1_year,./models/imp/Coe_Library_Data_Extended_present_elec_kwh_prophet,Coe_Library_Data_Extended.csv,
